Titration Data Only,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,,,,,
,Time,,,,,Meas. value,,,,,,Temp.,,,dE,,,,,,,,,,
,[s],,,,,[mV],,,,,,[°C],,,[mV],,,,,,,,,,
,1,,,,,-27.0,,,,,,19.5,,,,,,,,,,,,,
,2,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,3,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,4,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,5,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,6,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,7,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,8,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,9,,,,,-27.1,,,,,,19.5,,,-0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EP) [1],,,,,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,,EP,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,,,,,,,
,1,,0.0010,,,,-57.2,,0.0010,,,,19.8,0.0,,,,,,,,,,,
,2,,0.0050,,,,-57.1,,0.0040,,,,19.8,0.1,,,,,,,,,,,
,3,,0.0110,,,,-56.7,,0.0060,,,,19.8,0.4,,,,,,,,,,,
,4,,0.0200,,,,-55.6,,0.0090,,,,19.8,1.1,,,,,,,,,,,
,5,,0.0340,,,,-53.6,,0.0140,,,,19.8,2.0,,,,,,,,,,,
,6,,0.0550,,,,-50.2,,0.0210,,,,19.8,3.4,,,,,,,,,,,
,7,,0.0800,,,,-45.8,,0.0250,,,,19.8,4.4,,,,,,,,,,,
,8,,0.1145,,,,-37.1,,0.0345,,,,19.8,8.7,,,,,,,,,,,
,9,,0.1570,,,,-26.2,,0.0425,,,,19.8,10.9,,,,,,,,,,,
,10,,0.2090,,,,-13.5,,0.0520,,,,19.8,12.7,,,,,,,,,,,
,11,,0.2715,,,,1.5,,0.0625,,,,19.8,15.0,,,,,,,,,,,
,12,,0.3470,,,,16.4,,0.0755,,,,19.8,14.9,,,,,,,,,,,
,13,,0.4345,,,,27.5,,0.0875,,,,19.8,11.1,,,,,,,,,,,
,14,,0.5245,,,,41.4,,0.0900,,,,19.8,13.9,,,,,,,,,,,
,15,,0.6370,,,,53.9,,0.1125,,,,19.8,12.5,,,,,,,,,,,
,16,,0.7620,,,,69.8,,0.1250,,,,19.9,15.9,,,,,,,,,,,
,17,,0.8995,,,,87.2,,0.1375,,,,19.9,17.4,,,,,,,,,,,
,18,,1.0045,,,,109.7,,0.1050,,,,19.9,22.5,,,,,,,,,,,
,19,,1.0065,,,,102.6,,0.0020,,,,19.9,-7.1,,,,,,,,,,,
,20,,1.0090,,,,98.4,,0.0025,,,,19.9,-4.2,,,,,,,,,,,
,21,,1.0135,,,,98.2,,0.0045,,,,19.9,-0.2,,,,,,,,,,,
,22,,1.0200,,,,99.6,,0.0065,,,,19.9,1.4,,,,,,,,,,,
,23,,1.0305,,,,102.9,,0.0105,,,,19.9,3.3,,,,,,,,,,,
,24,,1.0445,,,,107.0,,0.0140,,,,19.9,4.1,,,,,,,,,,,
,25,,1.0625,,,,111.3,,0.0180,,,,19.9,4.3,,,,,,,,,,,
,26,,1.0815,,,,116.5,,0.0190,,,,19.9,5.2,,,,,,,,,,,
,27,,1.1055,,,,123.9,,0.0240,,,,19.9,7.4,,,,,,,,,,,
,28,,1.1305,,,,131.8,,0.0250,,,,19.9,7.9,,,,,,,,,,,
,29,,1.1525,,,,139.3,,0.0220,,,,19.9,7.5,,,,,,,,,,,
,30,,1.1665,,,,145.6,,0.0140,,,,19.9,6.3,,,,,,,,,,,
,31,,1.1770,,,,148.8,,0.0105,,,,19.9,3.2,,,,,,,,,,,
,32,,1.1875,,,,152.3,,0.0105,,,,19.9,3.5,,,,,,,,,,,
,33,,1.2005,,,,157.7,,0.0130,,,,19.9,5.4,,,,,,,,,,,
,34,,1.2110,,,,162.2,,0.0105,,,,19.9,4.5,,,,,,,,,,,
,35,,1.2175,,,,165.4,,0.0065,,,,19.9,3.2,,,,,,,,,,,
,36,,1.2240,,,,167.6,,0.0065,,,,19.9,2.2,,,,,,,,,,,
,37,,1.2315,,,,170.0,,0.0075,,,,19.9,2.4,,,,,,,,,,,
,38,,1.2395,,,,171.9,,0.0080,,,,19.9,1.9,,,,,,,,,,,
,39,,1.2490,,,,174.5,,0.0095,,,,19.9,2.6,,,,,,,,,,,
,40,,1.2575,,,,176.9,,0.0085,,,,19.9,2.4,,,,,,,,,,,
,41,,1.2640,,,,178.5,,0.0065,,,,19.9,1.6,,,,,,,,,,,
,42,,1.2705,,,,180.3,,0.0065,,,,19.9,1.8,,,,,,,,,,,
,43,,1.2770,,,,181.6,,0.0065,,,,19.9,1.3,,,,,,,,,,,
,44,,1.2830,,,,182.8,,0.0060,,,,19.9,1.2,,,,,,,,,,,
,45,,1.2895,,,,184.3,,0.0065,,,,19.9,1.5,,,,,,,,,,,
,46,,1.2940,,,,185.4,,0.0045,,,,19.9,1.1,,,,,,,,,,,
,47,,1.2975,,,,186.2,,0.0035,,,,19.9,0.8,,,,,,,,,,,
,48,,1.3010,,,,186.9,,0.0035,,,,19.9,0.7,,,,,,,,,,,
,49,,1.3060,,,,187.7,,0.0050,,,,19.9,0.8,,,,,,,,,,,
,50,,1.3100,,,,188.4,,0.0040,,,,19.9,0.7,,,,,,,,,,,
,51,,1.3135,,,,189.1,,0.0035,,,,19.9,0.7,,,,,,,,,,,
,52,,1.3160,,,,189.7,,0.0025,,,,19.9,0.6,,,,,,,,,,,
,53,,1.3185,,,,190.1,,0.0025,,,,19.9,0.4,,,,,,,,,,,
,54,,1.3215,,,,190.5,,0.0030,,,,19.9,0.4,,,,,,,,,,,
,55,,1.3240,,,,191.0,,0.0025,,,,19.9,0.5,,,,,,,,,,,
,56,,1.3260,,,,191.4,,0.0020,,,,19.9,0.4,,,,,,,,,,,
,57,,1.3285,,,,191.8,,0.0025,,,,19.9,0.4,,,,,,,,,,,
,58,,1.3310,,,,192.2,,0.0025,,,,19.9,0.4,,,,,,,,,,,
,59,,1.3330,,,,192.5,,0.0020,,,,19.9,0.3,,,,,,,,,,,
,60,,1.3330,,,,192.7,,0.0000,,,,19.9,0.2,,,,,,,,,,,
,61,,1.3355,,,,192.9,,0.0025,,,,19.9,0.2,,,,,,,,,,,
,62,,1.3370,,,,193.2,,0.0015,,,,19.9,0.3,,,,,,,,,,,
,63,,1.3375,,,,193.4,,0.0005,,,,19.9,0.2,,,,,,,,,,,
,64,,1.3395,,,,193.5,,0.0020,,,,19.9,0.1,,,,,,,,,,,
,65,,1.3415,,,,193.7,,0.0020,,,,19.9,0.2,,,,,,,,,,,
,66,,1.3420,,,,194.0,,0.0005,,,,19.9,0.3,,,,,,,,,,,
,67,,1.3420,,,,194.1,,0.0000,,,,19.9,0.1,,,,,,,,,,,
,68,,1.3420,,,,194.1,,0.0000,,,,19.9,0.0,,,,,,,,,,,
,69,,1.3420,,,,194.2,,0.0000,,,,19.9,0.1,,,,,,,,,,,
,69,,1.3420,,,,194.2,,0.0000,,,,19.9,0.0,,,,,,,,,,,
,,,1.3420,,,,194.0,,,,,,,,,,,,,EP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EQP) [2],,,,,,,,"Scope 1/1, Sample 14/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 14/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,dE/dV,,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,[mV/mL],,,,,,
,0,,0.0000,,,,194.5,,,,,,20.1,,,,,,,,,,,,
,3,,0.0200,,,,196.7,,0.0200,,,,20.1,2.2,,,,,,,,,,,
,6,,0.0400,,,,198.9,,0.0200,,,,20.1,2.2,,,,,,,,,,,
,9,,0.0600,,,,201.2,,0.0200,,,,20.1,2.3,,,,,,,,,,,
,12,,0.0800,,,,203.1,,0.0200,,,,20.1,1.9,,,,,,,,,,,
,15,,0.1000,,,,205.1,,0.0200,,,,20.1,2.0,,,,,92.09,,,,,,
,18,,0.1200,,,,206.8,,0.0200,,,,20.1,1.7,,,,,84.19,,,,,,
,21,,0.1400,,,,208.5,,0.0200,,,,20.1,1.7,,,,,77.35,,,,,,
,24,,0.1600,,,,209.9,,0.0200,,,,20.1,1.4,,,,,72.12,,,,,,
,27,,0.1800,,,,211.3,,0.0200,,,,20.1,1.4,,,,,67.34,,,,,,
,30,,0.2000,,,,212.6,,0.0200,,,,20.1,1.3,,,,,64.41,,,,,,
,33,,0.2200,,,,213.9,,0.0200,,,,20.1,1.3,,,,,61.63,,,,,,
,36,,0.2400,,,,215.1,,0.0200,,,,20.1,1.2,,,,,59.99,,,,,,
,39,,0.2600,,,,216.3,,0.0200,,,,20.1,1.2,,,,,58.01,,,,,,
,42,,0.2800,,,,217.4,,0.0200,,,,20.1,1.1,,,,,56.00,,,,,,
,45,,0.3000,,,,218.5,,0.0200,,,,20.1,1.1,,,,,53.79,,,,,,
,48,,0.3200,,,,219.6,,0.0200,,,,20.1,1.1,,,,,51.00,,,,,,
,51,,0.3400,,,,220.6,,0.0200,,,,20.1,1.0,,,,,48.20,,,,,,
,54,,0.3600,,,,221.5,,0.0200,,,,20.1,0.9,,,,,45.72,,,,,,
,57,,0.3800,,,,222.4,,0.0200,,,,20.1,0.9,,,,,43.42,,,,,,
,60,,0.4000,,,,223.2,,0.0200,,,,20.1,0.8,,,,,41.91,,,,,,
,64,,0.4200,,,,224.1,,0.0200,,,,20.1,0.9,,,,,41.50,,,,,,
,66,,0.4400,,,,224.9,,0.0200,,,,20.1,0.8,,,,,41.00,,,,,,
,70,,0.4600,,,,225.7,,0.0200,,,,20.1,0.8,,,,,40.01,,,,,,
,72,,0.4800,,,,226.5,,0.0200,,,,20.1,0.8,,,,,39.07,,,,,,
,76,,0.5000,,,,227.3,,0.0200,,,,20.1,0.8,,,,,37.21,,,,,,
,78,,0.5200,,,,228.0,,0.0200,,,,20.1,0.7,,,,,35.99,,,,,,
,82,,0.5400,,,,228.7,,0.0200,,,,20.1,0.7,,,,,34.22,,,,,,
,84,,0.5600,,,,229.4,,0.0200,,,,20.1,0.7,,,,,33.20,,,,,,
,88,,0.5800,,,,230.0,,0.0200,,,,20.1,0.6,,,,,32.72,,,,,,
,91,,0.6000,,,,230.7,,0.0200,,,,20.1,0.7,,,,,32.50,,,,,,
,94,,0.6200,,,,231.3,,0.0200,,,,20.1,0.6,,,,,31.99,,,,,,
,97,,0.6400,,,,232.0,,0.0200,,,,20.1,0.7,,,,,31.80,,,,,,
,100,,0.6600,,,,232.6,,0.0200,,,,20.1,0.6,,,,,31.29,,,,,,
,103,,0.6800,,,,233.2,,0.0200,,,,20.1,0.6,,,,,30.01,,,,,,
,106,,0.7000,,,,233.8,,0.0200,,,,20.1,0.6,,,,,28.78,,,,,,
,109,,0.7200,,,,234.4,,0.0200,,,,20.1,0.6,,,,,27.21,,,,,,
,112,,0.7400,,,,234.9,,0.0200,,,,20.1,0.5,,,,,26.21,,,,,,
,115,,0.7600,,,,235.4,,0.0200,,,,20.1,0.5,,,,,25.21,,,,,,
,118,,0.7800,,,,235.9,,0.0200,,,,20.1,0.5,,,,,24.70,,,,,,
,121,,0.8000,,,,236.4,,0.0200,,,,20.1,0.5,,,,,24.71,,,,,,
,124,,0.8200,,,,236.9,,0.0200,,,,20.1,0.5,,,,,25.00,,,,,,
,127,,0.8400,,,,237.4,,0.0200,,,,20.1,0.5,,,,,25.29,,,,,,
,130,,0.8600,,,,237.9,,0.0200,,,,20.1,0.5,,,,,25.01,,,,,,
,133,,0.8800,,,,238.4,,0.0200,,,,20.1,0.5,,,,,24.78,,,,,,
,136,,0.9000,,,,238.9,,0.0200,,,,20.1,0.5,,,,,24.59,,,,,,
,139,,0.9200,,,,239.4,,0.0200,,,,20.1,0.5,,,,,23.21,,,,,,
,142,,0.9400,,,,239.8,,0.0200,,,,20.1,0.4,,,,,21.98,,,,,,
,145,,0.9600,,,,240.3,,0.0200,,,,20.1,0.5,,,,,21.01,,,,,,
,148,,0.9800,,,,240.7,,0.0200,,,,20.1,0.4,,,,,20.41,,,,,,
,151,,1.0000,,,,241.0,,0.0200,,,,20.1,0.3,,,,,20.22,,,,,,
,154,,1.0200,,,,241.5,,0.0200,,,,20.1,0.5,,,,,19.99,,,,,,
,157,,1.0400,,,,241.9,,0.0200,,,,20.1,0.4,,,,,20.48,,,,,,
,160,,1.0600,,,,242.3,,0.0200,,,,20.1,0.4,,,,,21.03,,,,,,
,163,,1.0800,,,,242.7,,0.0200,,,,20.1,0.4,,,,,20.77,,,,,,
,166,,1.1000,,,,243.1,,0.0200,,,,20.1,0.4,,,,,20.29,,,,,,
,169,,1.1200,,,,243.6,,0.0200,,,,20.1,0.5,,,,,20.30,,,,,,
,172,,1.1400,,,,243.9,,0.0200,,,,20.1,0.3,,,,,19.21,,,,,,
,175,,1.1600,,,,244.3,,0.0200,,,,20.1,0.4,,,,,18.00,,,,,,
,178,,1.1800,,,,244.7,,0.0200,,,,20.1,0.4,,,,,,,,,,,
,181,,1.2000,,,,245.0,,0.0200,,,,20.1,0.3,,,,,,,,,,,
,184,,1.2200,,,,245.3,,0.0200,,,,20.1,0.3,,,,,,,,,,,
,187,,1.2400,,,,245.7,,0.0200,,,,20.1,0.4,,,,,,,,,,,
,190,,1.2600,,,,246.1,,0.0200,,,,20.1,0.4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,,"Scope 1/1, Sample 15/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 15/19",,,,,,,,,,,,,,,,,,,,,
,Time,,,,,Meas. value,,,,,,Temp.,,,dE,,,,,,,,,,
,[s],,,,,[mV],,,,,,[°C],,,[mV],,,,,,,,,,
,1,,,,,-57.4,,,,,,19.8,,,,,,,,,,,,,
,2,,,,,-57.4,,,,,,19.8,,,0.0,,,,,,,,,,
,3,,,,,-57.4,,,,,,19.8,,,0.0,,,,,,,,,,
,4,,,,,-57.4,,,,,,19.8,,,0.0,,,,,,,,,,
,5,,,,,-57.4,,,,,,19.8,,,0.0,,,,,,,,,,
,6,,,,,-57.4,,,,,,19.8,,,0.0,,,,,,,,,,
,7,,,,,-57.4,,,,,,19.8,,,0.0,,,,,,,,,,
,8,,,,,-57.4,,,,,,19.8,,,0.0,,,,,,,,,,
,9,,,,,-57.4,,,,,,19.8,,,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EP) [1],,,,,,,,"Scope 1/1, Sample 15/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 15/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,,EP,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,,,,,,,
,0,,0.0000,,,,-57.5,,,,,,19.8,,,,,,,,,,,,
,1,,0.0010,,,,-57.4,,0.0010,,,,19.8,0.1,,,,,,,,,,,
,2,,0.0050,,,,-57.4,,0.0040,,,,19.8,0.0,,,,,,,,,,,
,3,,0.0105,,,,-57.0,,0.0055,,,,19.8,0.4,,,,,,,,,,,
,4,,0.0200,,,,-55.9,,0.0095,,,,19.8,1.1,,,,,,,,,,,
,5,,0.0340,,,,-54.0,,0.0140,,,,19.8,1.9,,,,,,,,,,,
,6,,0.0550,,,,-50.6,,0.0210,,,,19.8,3.4,,,,,,,,,,,
,7,,0.0800,,,,-45.5,,0.0250,,,,19.8,5.1,,,,,,,,,,,
,8,,0.1145,,,,-36.8,,0.0345,,,,19.8,8.7,,,,,,,,,,,
,9,,0.1570,,,,-24.9,,0.0425,,,,19.8,11.9,,,,,,,,,,,
,10,,0.2090,,,,-11.9,,0.0520,,,,19.8,13.0,,,,,,,,,,,
,11,,0.2720,,,,3.0,,0.0630,,,,19.8,14.9,,,,,,,,,,,
,12,,0.3475,,,,17.4,,0.0755,,,,19.8,14.4,,,,,,,,,,,
,13,,0.4260,,,,27.8,,0.0785,,,,19.8,10.4,,,,,,,,,,,
,14,,0.5255,,,,39.8,,0.0995,,,,19.8,12.0,,,,,,,,,,,
,15,,0.6385,,,,54.1,,0.1130,,,,19.8,14.3,,,,,,,,,,,
,16,,0.7635,,,,71.1,,0.1250,,,,19.8,17.0,,,,,,,,,,,
,17,,0.9005,,,,89.3,,0.1370,,,,19.8,18.2,,,,,,,,,,,
,18,,0.9905,,,,112.8,,0.0900,,,,19.8,23.5,,,,,,,,,,,
,19,,0.9910,,,,113.3,,0.0005,,,,19.8,0.5,,,,,,,,,,,
,20,,0.9945,,,,109.4,,0.0035,,,,19.8,-3.9,,,,,,,,,,,
,21,,0.9995,,,,109.7,,0.0050,,,,19.8,0.3,,,,,,,,,,,
,22,,1.0070,,,,111.7,,0.0075,,,,19.8,2.0,,,,,,,,,,,
,23,,1.0185,,,,115.9,,0.0115,,,,19.8,4.2,,,,,,,,,,,
,24,,1.0330,,,,120.8,,0.0145,,,,19.8,4.9,,,,,,,,,,,
,25,,1.0480,,,,126.3,,0.0150,,,,19.8,5.5,,,,,,,,,,,
,26,,1.0670,,,,133.0,,0.0190,,,,19.8,6.7,,,,,,,,,,,
,27,,1.0870,,,,140.6,,0.0200,,,,19.8,7.6,,,,,,,,,,,
,28,,1.1010,,,,148.7,,0.0140,,,,19.8,8.1,,,,,,,,,,,
,29,,1.1065,,,,152.4,,0.0055,,,,19.8,3.7,,,,,,,,,,,
,30,,1.1120,,,,155.3,,0.0055,,,,19.8,2.9,,,,,,,,,,,
,31,,1.1180,,,,157.8,,0.0060,,,,19.8,2.5,,,,,,,,,,,
,32,,1.1270,,,,161.0,,0.0090,,,,19.8,3.2,,,,,,,,,,,
,33,,1.1365,,,,164.4,,0.0095,,,,19.8,3.4,,,,,,,,,,,
,34,,1.1470,,,,167.7,,0.0105,,,,19.8,3.3,,,,,,,,,,,
,35,,1.1565,,,,170.8,,0.0095,,,,19.8,3.1,,,,,,,,,,,
,36,,1.1650,,,,173.8,,0.0085,,,,19.8,3.0,,,,,,,,,,,
,37,,1.1705,,,,175.7,,0.0055,,,,19.8,1.9,,,,,,,,,,,
,38,,1.1770,,,,177.3,,0.0065,,,,19.8,1.6,,,,,,,,,,,
,39,,1.1835,,,,178.8,,0.0065,,,,19.8,1.5,,,,,,,,,,,
,40,,1.1915,,,,180.4,,0.0080,,,,19.8,1.6,,,,,,,,,,,
,41,,1.1995,,,,182.2,,0.0080,,,,19.8,1.8,,,,,,,,,,,
,42,,1.2050,,,,183.7,,0.0055,,,,19.8,1.5,,,,,,,,,,,
,43,,1.2075,,,,184.7,,0.0025,,,,19.8,1.0,,,,,,,,,,,
,44,,1.2110,,,,185.3,,0.0035,,,,19.8,0.6,,,,,,,,,,,
,45,,1.2150,,,,186.0,,0.0040,,,,19.8,0.7,,,,,,,,,,,
,46,,1.2205,,,,187.0,,0.0055,,,,19.8,1.0,,,,,,,,,,,
,47,,1.2250,,,,187.8,,0.0045,,,,19.8,0.8,,,,,,,,,,,
,48,,1.2290,,,,188.7,,0.0040,,,,19.8,0.9,,,,,,,,,,,
,49,,1.2310,,,,189.2,,0.0020,,,,19.8,0.5,,,,,,,,,,,
,50,,1.2340,,,,189.7,,0.0030,,,,19.8,0.5,,,,,,,,,,,
,51,,1.2365,,,,190.1,,0.0025,,,,19.8,0.4,,,,,,,,,,,
,52,,1.2395,,,,190.6,,0.0030,,,,19.8,0.5,,,,,,,,,,,
,53,,1.2420,,,,191.1,,0.0025,,,,19.8,0.5,,,,,,,,,,,
,54,,1.2440,,,,191.4,,0.0020,,,,19.8,0.3,,,,,,,,,,,
,55,,1.2465,,,,191.9,,0.0025,,,,19.8,0.5,,,,,,,,,,,
,56,,1.2480,,,,192.1,,0.0015,,,,19.8,0.2,,,,,,,,,,,
,57,,1.2505,,,,192.4,,0.0025,,,,19.8,0.3,,,,,,,,,,,
,58,,1.2520,,,,192.7,,0.0015,,,,19.8,0.3,,,,,,,,,,,
,59,,1.2525,,,,193.0,,0.0005,,,,19.8,0.3,,,,,,,,,,,
,60,,1.2530,,,,193.1,,0.0005,,,,19.8,0.1,,,,,,,,,,,
,61,,1.2550,,,,193.3,,0.0020,,,,19.8,0.2,,,,,,,,,,,
,62,,1.2575,,,,193.6,,0.0025,,,,19.8,0.3,,,,,,,,,,,
,63,,1.2580,,,,193.7,,0.0005,,,,19.8,0.1,,,,,,,,,,,
,64,,1.2600,,,,194.0,,0.0020,,,,19.8,0.3,,,,,,,,,,,
,,,1.2600,,,,194.0,,,,,,,,,,,,,EP,,,,,
,65,,1.2615,,,,194.3,,0.0015,,,,19.8,0.3,,,,,,,,,,,
,66,,1.2615,,,,194.4,,0.0000,,,,19.8,0.1,,,,,,,,,,,
,67,,1.2615,,,,194.5,,0.0000,,,,19.8,0.1,,,,,,,,,,,
,67,,1.2615,,,,194.5,,0.0000,,,,19.8,0.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EQP) [2],,,,,,,,"Scope 1/1, Sample 15/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 15/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,dE/dV,,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,[mV/mL],,,,,,
,0,,0.0000,,,,194.7,,,,,,20.0,,,,,,,,,,,,
,3,,0.0200,,,,197.0,,0.0200,,,,20.0,2.3,,,,,,,,,,,
,6,,0.0400,,,,199.4,,0.0200,,,,20.0,2.4,,,,,,,,,,,
,9,,0.0600,,,,201.7,,0.0200,,,,20.0,2.3,,,,,,,,,,,
,12,,0.0800,,,,203.8,,0.0200,,,,20.0,2.1,,,,,,,,,,,
,15,,0.1000,,,,205.8,,0.0200,,,,20.0,2.0,,,,,95.58,,,,,,
,18,,0.1200,,,,207.7,,0.0200,,,,20.0,1.9,,,,,86.91,,,,,,
,21,,0.1400,,,,209.3,,0.0200,,,,20.0,1.6,,,,,79.56,,,,,,
,24,,0.1600,,,,210.8,,0.0200,,,,20.0,1.5,,,,,73.84,,,,,,
,27,,0.1800,,,,212.2,,0.0200,,,,20.0,1.4,,,,,69.33,,,,,,
,30,,0.2000,,,,213.6,,0.0200,,,,20.0,1.4,,,,,66.62,,,,,,
,33,,0.2200,,,,214.9,,0.0200,,,,20.0,1.3,,,,,64.71,,,,,,
,36,,0.2400,,,,216.2,,0.0200,,,,20.0,1.3,,,,,62.79,,,,,,
,39,,0.2600,,,,217.4,,0.0200,,,,20.0,1.2,,,,,60.01,,,,,,
,42,,0.2800,,,,218.6,,0.0200,,,,20.0,1.2,,,,,56.99,,,,,,
,45,,0.3000,,,,219.7,,0.0200,,,,20.0,1.1,,,,,54.00,,,,,,
,48,,0.3200,,,,220.8,,0.0200,,,,20.0,1.1,,,,,51.21,,,,,,
,51,,0.3400,,,,221.7,,0.0200,,,,20.0,0.9,,,,,48.42,,,,,,
,54,,0.3600,,,,222.7,,0.0200,,,,20.0,1.0,,,,,46.20,,,,,,
,57,,0.3800,,,,223.6,,0.0200,,,,20.0,0.9,,,,,44.70,,,,,,
,60,,0.4000,,,,224.5,,0.0200,,,,20.0,0.9,,,,,43.43,,,,,,
,64,,0.4200,,,,225.3,,0.0200,,,,20.0,0.8,,,,,42.49,,,,,,
,66,,0.4400,,,,226.2,,0.0200,,,,20.0,0.9,,,,,41.50,,,,,,
,70,,0.4600,,,,227.0,,0.0200,,,,20.0,0.8,,,,,41.00,,,,,,
,72,,0.4800,,,,227.8,,0.0200,,,,20.0,0.8,,,,,40.30,,,,,,
,76,,0.5000,,,,228.6,,0.0200,,,,20.0,0.8,,,,,39.08,,,,,,
,78,,0.5200,,,,229.4,,0.0200,,,,20.0,0.8,,,,,36.70,,,,,,
,82,,0.5400,,,,230.1,,0.0200,,,,20.0,0.7,,,,,34.99,,,,,,
,84,,0.5600,,,,230.8,,0.0200,,,,20.0,0.7,,,,,33.22,,,,,,
,88,,0.5800,,,,231.4,,0.0200,,,,20.0,0.6,,,,,31.92,,,,,,
,91,,0.6000,,,,232.0,,0.0200,,,,20.0,0.6,,,,,31.21,,,,,,
,94,,0.6200,,,,232.7,,0.0200,,,,20.0,0.7,,,,,30.99,,,,,,
,97,,0.6400,,,,233.3,,0.0200,,,,20.0,0.6,,,,,30.71,,,,,,
,100,,0.6600,,,,233.9,,0.0200,,,,20.0,0.6,,,,,30.80,,,,,,
,103,,0.6800,,,,234.5,,0.0200,,,,20.0,0.6,,,,,30.29,,,,,,
,106,,0.7000,,,,235.1,,0.0200,,,,20.0,0.6,,,,,29.49,,,,,,
,109,,0.7200,,,,235.7,,0.0200,,,,20.0,0.6,,,,,28.50,,,,,,
,112,,0.7400,,,,236.3,,0.0200,,,,20.0,0.6,,,,,27.79,,,,,,
,115,,0.7600,,,,236.8,,0.0200,,,,20.0,0.5,,,,,26.73,,,,,,
,118,,0.7800,,,,237.3,,0.0200,,,,20.0,0.5,,,,,25.41,,,,,,
,121,,0.8000,,,,237.8,,0.0200,,,,20.0,0.5,,,,,25.28,,,,,,
,124,,0.8200,,,,238.4,,0.0200,,,,20.0,0.6,,,,,25.23,,,,,,
,127,,0.8400,,,,238.8,,0.0200,,,,20.0,0.4,,,,,25.49,,,,,,
,130,,0.8600,,,,239.3,,0.0200,,,,20.1,0.5,,,,,24.80,,,,,,
,133,,0.8800,,,,239.9,,0.0200,,,,20.1,0.6,,,,,24.26,,,,,,
,136,,0.9000,,,,240.3,,0.0200,,,,20.1,0.4,,,,,23.72,,,,,,
,139,,0.9200,,,,240.8,,0.0200,,,,20.1,0.5,,,,,23.30,,,,,,
,142,,0.9400,,,,241.2,,0.0200,,,,20.1,0.4,,,,,21.98,,,,,,
,145,,0.9600,,,,241.7,,0.0200,,,,20.1,0.5,,,,,21.22,,,,,,
,148,,0.9800,,,,242.1,,0.0200,,,,20.1,0.4,,,,,20.99,,,,,,
,151,,1.0000,,,,242.5,,0.0200,,,,20.1,0.4,,,,,20.22,,,,,,
,154,,1.0200,,,,242.9,,0.0200,,,,20.1,0.4,,,,,19.99,,,,,,
,157,,1.0400,,,,243.3,,0.0200,,,,20.1,0.4,,,,,19.42,,,,,,
,160,,1.0600,,,,243.7,,0.0200,,,,20.1,0.4,,,,,20.29,,,,,,
,163,,1.0800,,,,244.1,,0.0200,,,,20.1,0.4,,,,,20.52,,,,,,
,166,,1.1000,,,,244.5,,0.0200,,,,20.1,0.4,,,,,,,,,,,
,169,,1.1200,,,,244.9,,0.0200,,,,20.1,0.4,,,,,,,,,,,
,172,,1.1400,,,,245.4,,0.0200,,,,20.1,0.5,,,,,,,,,,,
