"Date","Time","Temp","SpCond","Cond","Resist","Sal","Press","Depth","pH","pH","Turbid+","Chl","Chl","TDS","ODOsat","ODO","Battery"
"2020/12/19","14:43:15",11.50,48563,36041,27.7461,31.59,2.836,1.951,7.81,-58.4,3.7,1.53,0.35,31.56,86.0,7.68,12.5
"2020/12/19","14:49:14",11.50,48550,36036,27.7499,31.58,2.811,1.934,7.81,-58.5,2.9,1.65,0.38,31.55,86.5,7.72,12.3
"2020/12/19","14:55:14",11.50,48514,36009,27.7710,31.55,2.777,1.911,7.81,-58.4,3.4,2.11,0.48,31.53,86.2,7.70,12.5
"2020/12/19","15:01:14",11.51,48428,35954,27.8132,31.49,2.738,1.884,7.81,-58.4,4.7,2.92,0.67,31.47,86.5,7.73,12.4
"2020/12/19","15:07:14",11.51,48395,35925,27.8359,31.47,2.715,1.868,7.81,-58.4,5.7,2.55,0.59,31.45,86.7,7.75,12.4
"2020/12/19","15:13:14",11.48,48390,35894,27.8601,31.46,2.688,1.849,7.81,-58.4,4.5,1.69,0.38,31.45,86.7,7.75,12.5
"2020/12/19","15:19:14",11.47,48316,35832,27.9079,31.41,2.652,1.824,7.81,-58.5,5.2,1.18,0.27,31.40,86.8,7.76,12.5
"2020/12/19","15:25:14",11.49,48261,35804,27.9300,31.37,2.626,1.807,7.81,-58.3,6.5,1.98,0.45,31.37,86.6,7.75,12.4
"2020/12/19","15:31:14",11.49,48227,35783,27.9460,31.35,2.595,1.785,7.81,-58.3,7.6,1.72,0.40,31.34,86.5,7.73,12.5
"2020/12/19","15:37:14",11.50,48154,35738,27.9812,31.29,2.551,1.755,7.81,-58.3,6.6,2.23,0.51,31.30,86.4,7.73,12.5
"2020/12/19","15:43:14",11.50,48149,35737,27.9819,31.29,2.530,1.741,7.80,-58.2,7.6,1.59,0.36,31.29,86.2,7.71,12.3
"2020/12/19","15:49:14",11.51,48152,35747,27.9743,31.29,2.506,1.724,7.81,-58.2,8.7,1.81,0.42,31.29,86.1,7.71,12.5
"2020/12/19","15:55:14",11.53,47959,35618,28.0755,31.15,2.472,1.701,7.80,-58.2,10.1,2.09,0.48,31.17,86.1,7.70,12.5
"2020/12/19","16:01:14",11.44,47294,35041,28.5379,30.67,2.433,1.675,7.81,-58.3,8.6,1.79,0.41,30.74,86.2,7.75,12.5
"2020/12/19","16:07:14",11.44,47378,35104,28.4871,30.73,2.418,1.664,7.81,-58.3,9.7,2.07,0.48,30.79,86.2,7.75,12.5
"2020/12/19","16:13:14",11.42,47296,35026,28.5499,30.67,2.414,1.662,7.80,-58.2,8.1,0.95,0.22,30.74,86.4,7.77,12.5
"2020/12/19","16:19:14",11.36,46933,34706,28.8134,30.41,2.389,1.645,7.81,-58.4,8.6,2.12,0.49,30.50,86.8,7.83,12.5
"2020/12/19","16:25:14",11.23,45743,33710,29.6648,29.55,2.377,1.637,7.82,-58.8,7.6,1.92,0.44,29.73,88.0,8.00,12.5
"2020/12/19","16:31:13",11.32,46242,34160,29.2738,29.91,2.363,1.628,7.81,-58.7,8.9,2.19,0.50,30.05,87.7,7.95,12.4
"2020/12/19","16:37:14",11.26,45508,33563,29.7951,29.38,2.345,1.616,7.82,-58.8,7.4,1.60,0.37,29.58,88.3,8.04,12.5
