"TOA5","CR1000","CR1000","51029","CR1000.Std.25","CPU:RTC_MET_new_2018.CR1","31371","Public"
"TIMESTAMP","RECORD","BattV","AirTC","RH","BP_mmHg","WS_ms","WindDir","PAR_Den","PAR_Tot","SlrkW","SlrMJ","Rain_mm"
"TS","RN","Volts","Deg C","%","mmHg","meters/second","Degrees","umol/s/m^2","mmol/m^2","kW/m^2","MJ/m^2","mm"
"","","","","","","","","","","","",""

"2020-12-11 15:11:51.59",2083357,13.5108,8.0406,81.58575,766.181,0,287.6963,6.03052,0.03015259,0,0,0
"2020-12-11 15:17:51.59",2083429,13.51121,8.246513,81.18126,766.1002,0,251.8403,12.92267,0.06461332,0,0,0
"2020-12-11 15:23:51.59",2083501,13.50538,8.399986,80.9952,766.1975,0,295.8229,16.36864,0.08184318,0,0,0
"2020-12-11 15:29:51.58",2083573,13.51089,8.568851,80.51757,766.3781,0,299.7404,14.64602,0.07323007,0,0,0
"2020-12-11 15:35:51.58",2083645,13.50548,8.584442,80.22636,766.4628,0,255.4432,18.09211,0.0904605,0,0,0
"2020-12-11 15:41:51.58",2083717,13.49386,8.684452,79.98524,766.2625,0,16.17391,27.56874,0.1378436,0,0,0
"2020-12-11 15:47:51.65",2083789,13.49877,8.767967,78.74242,766.4407,0,274.6133,37.90633,0.1895316,0,0,0
"2020-12-11 15:53:51.59",2083861,13.49338,8.665539,78.53775,766.6252,0,252.4322,43.07563,0.2153781,0,0,0
"2020-12-11 15:59:51.59",2083933,13.49344,8.733845,77.68868,766.5805,0.65,224.9679,50.82766,0.2541382,0,0,0
"2020-12-11 16:05:51.58",2084005,13.49277,8.748657,76.81864,766.5195,0,348.382,70.64091,0.3532044,0,0,0
"2020-12-11 16:11:51.58",2084077,13.48696,8.96846,76.22224,766.4186,3.35,331.9389,63.74931,0.3187464,0,0,0
"2020-12-11 16:17:51.58",2084149,13.48656,9.069893,75.84764,766.556,2.75,325.2847,60.30449,0.3015223,0,0,0
"2020-12-11 16:23:51.58",2084221,13.48049,9.255333,75.4886,766.4997,3.8,337.2603,51.68903,0.258445,0,0,0
"2020-12-11 16:29:51.59",2084293,13.48028,9.475586,74.79105,766.6833,4.25,345.9637,68.91985,0.3445992,0,0,0
"2020-12-11 16:35:51.59",2084365,13.47518,9.474926,72.98911,766.6791,2.15,351.4612,208.4827,1.042413,0,0,0
"2020-12-11 16:41:51.58",2084437,13.47483,9.423012,72.12124,766.4855,2.6,12.41525,248.0953,1.240476,0,0,0
"2020-12-11 16:47:51.58",2084509,13.46915,9.507568,73.42886,766.483,1.7,33.41805,206.7377,1.033688,0,0,0
"2020-12-11 16:53:51.58",2084581,13.46291,9.469643,74.64616,766.4109,1.7,57.14341,205.0096,1.025048,0,0,0
"2020-12-11 16:59:51.57",2084653,13.46192,9.398911,75.08363,766.3462,2.9,66.63566,261.858,1.309289,0,0,0
"2020-12-11 17:05:51.57",2084725,13.46151,9.346806,75.03093,766.4326,1.7,69.09763,301.4842,1.50742,0,0,0
"2020-12-11 17:11:51.57",2084797,13.46135,9.380314,74.45267,766.5234,2.15,39.34389,303.2001,1.516,0,0,0
"2020-12-11 17:17:51.57",2084869,13.45575,9.48204,74.45238,766.569,1.85,61.08445,318.69,1.59345,0,0,0
"2020-12-11 17:23:51.56",2084941,13.45572,9.414017,76.28682,766.6624,2,89.42615,306.6267,1.533133,0,0,0
"2020-12-11 17:29:51.56",2085013,13.45571,9.464943,75.31853,766.7559,1.55,79.11781,423.7628,2.118813,0,0,0
"2020-12-11 17:35:51.58",2085085,13.45017,9.702747,74.87686,766.7558,1.1,97.19913,456.4841,2.282419,0,0,0
"2020-12-11 17:41:51.57",2085157,13.44464,9.804665,73.85767,766.8495,0,73.47336,477.144,2.385719,0,0,0
"2020-12-11 17:47:51.57",2085229,13.43357,9.819588,73.22613,766.9302,0,93.84685,303.1558,1.515779,0,0,0
"2020-12-11 17:53:51.57",2085301,13.43828,9.5457,73.49477,767.0105,0,87.9119,187.7376,0.9386877,0,0,0
"2020-12-11 17:59:51.57",2085373,13.4373,9.663788,73.51056,767.146,0,89.82365,471.9091,2.359545,0,0,0
"2020-12-11 18:05:51.56",2085445,13.43149,10.27318,72.45452,767.1798,0,32.71398,516.6746,2.583372,0,0,0
"2020-12-11 18:11:51.56",2085517,13.42629,10.13701,70.34806,767.2717,0,12.72203,571.7895,2.858947,0,0,0
"2020-12-11 18:17:51.56",2085589,13.41491,10.74776,69.66778,767.4082,0,12.86534,583.8478,2.919238,0,0,0
"2020-12-11 18:23:51.57",2085661,13.40925,10.74747,70.00706,767.5001,0,34.91317,392.675,1.963374,0,0,0
"2020-12-11 18:29:51.57",2085733,13.40367,10.40769,68.88598,767.4995,0,50.21748,292.7798,1.463899,0,0,0
"2020-12-11 18:35:51.57",2085805,13.40283,9.914268,68.69793,767.4938,0,72.31187,280.7171,1.403585,0,0,0
"2020-12-11 18:41:51.56",2085877,13.40241,9.876217,69.43951,767.4209,0,72.83197,220.4345,1.102172,0.0002016513,1.008257E-006,0
"2020-12-11 18:47:51.56",2085949,13.40208,9.859192,69.79607,767.4675,0,70.10609,187.7081,0.9385399,0.0002016448,1.008224E-006,0
"2020-12-11 18:53:51.6",2086021,13.40741,9.807983,69.3372,767.4189,0,137.5096,179.0952,0.8954759,0,0,0
"2020-12-11 18:59:51.56",2086093,13.40845,9.724785,69.69621,767.4298,0,119.5808,142.9365,0.7146822,0,0,0
"2020-12-11 19:05:51.57",2086165,13.41417,9.761093,69.97123,767.3042,1.25,119.2277,153.2705,0.7663523,0,0,0
"2020-12-11 19:11:51.57",2086237,13.41411,9.863129,70.88852,767.1176,1.55,116.8846,258.3297,1.291648,0,0,0
"2020-12-11 19:17:51.57",2086309,13.41446,10.03356,71.19508,767.0276,1.55,140.7032,353.0574,1.765286,0,0,0
"2020-12-11 19:23:51.56",2086381,13.4146,9.880955,71.62002,766.9354,2.15,134.0083,423.6736,2.118367,0,0,0
"2020-12-11 19:29:51.56",2086453,13.41465,9.847084,72.91092,766.7016,3.05,136.9259,372.0067,1.860033,0,0,0
"2020-12-11 19:35:51.56",2086525,13.40915,9.982994,74.67728,766.7018,2.75,137.1891,406.4555,2.032277,0,0,0
"2020-12-11 19:41:51.56",2086597,13.40915,9.881107,73.42051,766.7019,2.75,123.7739,446.0664,2.230331,0,0,0
"2020-12-11 19:47:51.55",2086669,13.41469,10.01698,72.63926,766.5144,2.9,136.5913,442.6198,2.213098,0,0,0
"2020-12-11 19:53:51.57",2086741,13.40916,10.03396,72.4864,766.3738,3.65,135.9935,466.7325,2.333662,0,0,0
"2020-12-11 19:59:51.57",2086813,13.40363,10.13586,72.82608,766.4207,1.7,125.8065,394.3964,1.971981,0,0,0
"2020-12-11 20:05:51.61",2086885,13.40363,10.2038,72.11276,766.28,2.3,156.5826,570.0664,2.850331,0,0,0
"2020-12-11 20:11:51.63",2086957,13.40363,10.44157,71.22961,766.3269,3.8,169.4717,461.5647,2.307822,0,0,0
"2020-12-11 20:17:51.65",2087029,13.40363,10.47554,70.14265,766.4207,3.2,285.3065,353.0608,1.765303,0,0,0
"2020-12-11 20:23:51.68",2087101,13.3981,10.88228,68.85072,766.6028,1.1,226.6918,390.9513,1.954756,0,0,0
"2020-12-11 20:29:51.71",2087173,13.3981,11.01811,66.8806,766.3213,0,56.43377,508.0544,2.540271,0,0,0
"2020-12-11 20:35:51.57",2087245,13.39211,11.11968,65.69134,766.3193,1.55,210.334,432.2733,2.161366,0,0,0
"2020-12-11 20:41:51.57",2087317,13.38551,10.94804,64.9078,766.308,0,151.5279,370.2643,1.851321,0.0002016584,1.008292E-006,0
"2020-12-11 20:47:51.56",2087389,13.38507,10.97939,65.88942,766.1981,0,13.77238,385.7543,1.928771,0.00020165,1.00825E-006,0
"2020-12-11 20:53:51.56",2087461,13.38489,10.97763,65.54752,765.9528,1.85,136.954,340.9686,1.704842,0,0,0
"2020-12-11 20:59:51.56",2087533,13.38481,10.8071,65.95413,765.9482,0,211.0945,350.4348,1.752173,0,0,0
"2020-12-11 21:05:51.57",2087605,13.38478,10.87473,66.36129,765.8059,3.5,180.4179,340.9612,1.704805,0,0,0
