"TOA5","CR1000","CR1000","51029","CR1000.Std.25","CPU:RTC_MET_new_2018.CR1","31371","Public"
"TIMESTAMP","RECORD","BattV","AirTC","RH","BP_mmHg","WS_ms","WindDir","PAR_Den","PAR_Tot","SlrkW","SlrMJ","Rain_mm"
"TS","RN","Volts","Deg C","%","mmHg","meters/second","Degrees","umol/s/m^2","mmol/m^2","kW/m^2","MJ/m^2","mm"
"","","","","","","","","","","","",""

"2021-02-17 13:29:44.36",3257171,13.53435,7.329987,83.80042,766.5771,0,242.4426,0,0,0,0,0
"2021-02-17 13:35:44.35",3257243,13.53416,7.602951,83.83626,766.7717,0,257.3318,0,0,0,0,0
"2021-02-17 13:41:44.37",3257315,13.53438,7.773331,83.59908,766.6808,0,267.6237,0,0,0,0,0
"2021-02-17 13:47:44.36",3257387,13.53447,7.654545,83.37846,766.7289,0,277.5792,0,0,0,0,0
"2021-02-17 13:53:44.36",3257459,13.5345,7.620625,83.34459,766.7763,0,247.7877,0,0,0,0,0
"2021-02-17 13:59:44.36",3257531,13.54005,7.484695,83.68456,766.6827,0,247.1418,0,0,0,0,0
"2021-02-17 14:05:44.36",3257603,13.54006,7.246773,84.02448,766.8704,0,250.3962,0,0,0,0,0
"2021-02-17 14:11:44.35",3257675,13.54006,7.280762,84.84025,766.8704,0,274.5648,0,0,0,0,0
"2021-02-17 14:17:44.35",3257747,13.53452,7.331749,85.19715,766.9642,0,264.012,0,0,0,0,0
"2021-02-17 14:23:44.35",3257819,13.54606,7.331749,85.40109,766.9172,0,274.8759,0,0,0,0,0
"2021-02-17 14:29:44.34",3257891,13.54579,7.418049,85.62442,766.973,0,288.739,0,0,0,0,0
"2021-02-17 14:35:44.34",3257963,13.54597,7.418564,85.55737,766.9765,0,260.2652,0,0,0.0002017745,1.008873E-006,0
"2021-02-17 14:41:44.34",3258035,13.54665,7.435772,85.60874,766.9778,0,252.6086,0.8616816,0.004308406,0,0,0
"2021-02-17 14:47:44.34",3258107,13.54603,7.31826,85.28844,767.0814,0,244.2884,4.308377,0.02154188,0,0,0
"2021-02-17 14:53:44.33",3258179,13.54624,7.387257,86.00414,767.0883,0,300.8678,9.47843,0.04739213,0,0,0
"2021-02-17 14:59:44.33",3258251,13.54586,7.50518,85.84925,767.175,0,287.6033,18.09517,0.09047584,0,0,0
"2021-02-17 15:05:44.33",3258323,13.54624,7.693565,85.86882,767.1845,0,276.029,34.46697,0.1723348,0,0,0
"2021-02-17 15:11:44.32",3258395,13.54581,8.185139,84.59169,767.2695,0,276.0453,56.0093,0.2800464,0,0,0
"2021-02-17 15:17:44.39",3258467,13.53498,8.455883,83.36588,767.4024,0,254.6924,82.72117,0.4136057,0,0,0
"2021-02-17 15:23:44.33",3258539,13.52918,9.09985,82.00304,767.5309,0,312.3051,115.4635,0.5773175,0,0,0
"2021-02-17 15:29:44.33",3258611,13.512,9.965836,79.19755,767.6667,2.15,321.6565,156.8233,0.7841163,0,0,0
"2021-02-17 15:35:44.33",3258683,13.51223,10.15149,77.10516,767.6585,0.8,304.3,199.9082,0.9995407,0,0,0
"2021-02-17 15:41:44.33",3258755,13.48972,9.929729,75.82928,767.7471,1.1,293.4794,239.5374,1.197687,0,0,0
"2021-02-17 15:47:44.32",3258827,13.48268,9.942387,74.71816,767.5787,1.7,344.4166,280.886,1.40443,0,0,0
"2021-02-17 15:53:44.32",3258899,13.49253,9.597813,74.67708,767.6893,2.15,315.2446,323.9566,1.619783,0,0,0
"2021-02-17 15:59:44.32",3258971,13.48575,9.373661,75.91243,767.809,2,321.8741,368.7375,1.843687,0,0,0
"2021-02-17 16:05:44.33",3259043,13.4738,9.403824,76.17838,767.8782,2.15,313.501,413.5014,2.067507,0,0,0
"2021-02-17 16:11:44.33",3259115,13.46738,9.110992,76.35902,767.946,2,317.2066,457.4088,2.287043,0,0,0
"2021-02-17 16:17:44.33",3259187,13.46144,9.194054,77.15449,767.9338,1.55,305.3075,499.5857,2.497927,0,0,0
"2021-02-17 16:23:44.32",3259259,13.46132,9.176529,76.76295,767.8835,1.55,329.8194,546.0703,2.730351,0,0,0
"2021-02-17 16:29:44.32",3259331,13.46127,9.244255,76.08314,767.882,2.15,318.816,589.1204,2.945601,0,0,0
"2021-02-17 16:35:44.32",3259403,13.45571,9.295116,75.99805,767.9283,2.6,315.5627,632.1614,3.160806,0,0,0
"2021-02-17 16:41:44.32",3259475,13.44972,9.617393,74.89322,768.066,1.1,336.7979,676.8991,3.384494,0,0,0
"2021-02-17 16:47:44.33",3259547,13.44975,9.360802,75.00939,768.0544,2.3,322.6752,719.929,3.599644,0,0,0
"2021-02-17 16:53:44.37",3259619,13.43795,9.49527,76.29813,768.1391,2.3,328.9078,762.9724,3.814861,0,0,0
