"","datetime","ctd_temp","ctd_sal","ctd_o2_mg_l","pH_int","pH_ext","abs_pH_diff","pH_int_v","pH_ext_v","abs_v_diff","pH_temp","press_dbar","cond_Sm","RH","pH_int_temp"
"4936",2021-02-21 14:40:01,11.4375,30.5584,7.855,7.824,7.8486,0.0246000000000004,-0.920654,-0.872679,0.047975,11.2968,16.067,3.49352,9.4,11.5
"4937",2021-02-21 15:00:01,11.4354,30.5851,7.875,7.8242,7.8488,0.0245999999999995,-0.920642,-0.872695,0.047947,11.2937,16.089,3.49609,9.4,11.5
"4938",2021-02-21 15:20:01,11.4326,30.603,7.87,7.8252,7.8497,0.0245000000000006,-0.920586,-0.872659,0.0479270000000001,11.2921,16.063,3.49769,9.4,11.5
"4939",2021-02-21 15:40:01,11.4368,30.5685,7.879,7.8257,7.8494,0.0236999999999998,-0.92056,-0.872645,0.047915,11.2921,16.164,3.4945,9.4,11.5
"4940",2021-02-21 16:00:01,11.4354,30.5483,7.885,7.8257,7.8487,0.0229999999999997,-0.92056,-0.87267,0.0478900000000001,11.2921,16.178,3.4923,9.4,11.5
"4941",2021-02-21 16:20:01,11.4364,30.5288,7.89,7.8264,7.8487,0.0223000000000004,-0.920522,-0.872653,0.0478689999999999,11.2928,16.112,3.49038,9.4,11.5
"4942",2021-02-21 16:40:01,11.4364,30.5297,7.863,7.8256,7.8476,0.0220000000000002,-0.920565,-0.872715,0.0478499999999999,11.2926,16.137,3.49047,9.4,11.5
"4943",2021-02-21 17:00:01,11.4397,30.4865,7.849,7.8257,7.8473,0.0215999999999994,-0.920557,-0.872694,0.047863,11.2953,16.288,3.4863,9.4,11.5
"4944",2021-02-21 17:20:01,11.4459,30.4322,7.861,7.8237,7.845,0.0213000000000001,-0.920668,-0.872772,0.047896,11.299,16.578,3.48124,9.4,11.5
"4945",2021-02-21 17:40:01,11.4571,30.3102,7.852,7.8218,7.842,0.0202,-0.920772,-0.872829,0.0479430000000001,11.3069,16.598,3.46961,9.4,11.5
"4946",2021-02-21 18:00:01,11.4618,30.2211,7.804,7.8165,7.8361,0.0196000000000005,-0.921069,-0.873079,0.04799,11.3136,16.831,3.46082,9.4,11.5
"4947",2021-02-21 18:20:01,11.4725,30.0978,7.746,7.8101,7.8281,0.0179999999999998,-0.92143,-0.873419,0.048011,11.321,16.779,3.44899,9.4,11.5
"4948",2021-02-21 18:40:01,11.4955,29.7747,7.727,7.8102,7.8235,0.0133000000000001,-0.921414,-0.873383,0.0480309999999999,11.3353,16.591,3.41748,9.4,11.5
"4949",2021-02-21 19:00:01,11.52,29.4203,7.75,7.8105,7.818,0.0074999999999994,-0.921388,-0.873364,0.048024,11.3574,16.558,3.38278,9.4,11.6
"4950",2021-02-21 19:20:01,11.5355,29.178,7.779,7.8114,7.8153,0.00389999999999979,-0.921332,-0.873295,0.048037,11.3745,16.706,3.3589,9.4,11.6
"4951",2021-02-21 19:40:01,11.5395,28.5648,7.93,7.8186,7.8134,0.00520000000000032,-0.920925,-0.872862,0.048063,11.3923,16.454,3.29541,9.4,11.6
"4952",2021-02-21 20:00:01,11.5513,28.2999,8.066,7.8272,7.8171,0.0101000000000004,-0.920439,-0.872407,0.048032,11.3985,16.348,3.26872,9.4,11.6
"4953",2021-02-21 20:20:01,11.5673,27.9506,8.083,7.8273,7.8123,0.0150000000000006,-0.920423,-0.872358,0.048065,11.4101,16.614,3.23351,9.5,11.6
"4954",2021-02-21 20:40:01,11.7934,26.1174,8.293,7.8445,7.8008,0.0437000000000003,-0.919378,-0.871147,0.048231,11.5213,16.718,3.05776,9.5,11.7
"4955",2021-02-21 21:00:01,11.9174,25.3154,8.501,7.8551,7.7989,0.0562000000000005,-0.918739,-0.870395,0.0483439999999999,11.6623,16.718,2.9815,9.5,11.8
"4956",2021-02-21 21:20:01,11.953,25.1954,8.555,7.858,7.801,0.0569999999999995,-0.918558,-0.870133,0.0484249999999999,11.7111,15.985,2.97122,9.5,11.9
"4957",2021-02-21 21:40:01,11.9967,24.8128,8.591,7.8615,7.7973,0.0642000000000005,-0.918349,-0.869937,0.048412,11.7862,15.411,2.93336,9.6,12
"4958",2021-02-21 22:00:01,12.2692,24.181,8.734,7.8762,7.8024,0.0738000000000003,-0.917423,-0.868805,0.0486179999999999,11.9414,16.339,2.88449,9.6,12.1
"4959",2021-02-21 22:20:01,12.063,23.8681,8.861,7.8701,7.7964,0.0736999999999997,-0.917839,-0.869006,0.048833,11.9106,16.263,2.83639,9.6,12.1
"4960",2021-02-21 22:40:01,12.144,23.9325,8.82,7.8703,7.8011,0.0692000000000004,-0.917799,-0.868737,0.0490620000000001,11.9427,15.92,2.84892,9.6,12.1
"4961",2021-02-21 23:00:01,12.1222,23.7436,8.831,7.8638,7.794,0.0698000000000008,-0.918176,-0.868968,0.049208,11.9525,15.698,2.82698,9.6,12.1
"4962",2021-02-21 23:20:01,11.9444,24.6112,8.714,7.8506,7.7983,0.0522999999999998,-0.918983,-0.869725,0.049258,11.8889,15.244,2.90802,9.6,12.1
"4963",2021-02-21 23:40:01,11.9803,24.4061,8.646,7.8542,7.7989,0.0552999999999999,-0.918767,-0.869463,0.049304,11.8692,14.985,2.88853,9.6,12.1
"4964",2021-02-22 00:00:01,11.8856,25.1168,8.597,7.8524,7.8103,0.0421000000000005,-0.918899,-0.869585,0.049314,11.8055,14.955,2.95793,9.6,12.1
"4965",2021-02-22 00:20:01,11.7477,25.9435,8.433,7.8482,7.8209,0.0273000000000003,-0.919186,-0.869885,0.0493009999999999,11.6658,15.013,3.03587,9.6,11.9
"4966",2021-02-22 00:40:01,11.7476,25.9139,8.452,7.8484,7.822,0.0263999999999998,-0.919171,-0.869793,0.0493779999999999,11.6441,15.44,3.03274,9.6,11.9
"4967",2021-02-22 01:00:01,11.8734,25.9647,8.481,7.8552,7.8306,0.0246000000000004,-0.918748,-0.869252,0.049496,11.7054,15.455,3.04743,9.5,11.9
"4968",2021-02-22 01:20:01,11.8385,27.0761,8.195,7.8377,7.8307,0.00699999999999967,-0.919747,-0.870301,0.049446,11.5995,15.514,3.16262,9.5,11.8
"4969",2021-02-22 01:40:01,11.6744,28.2253,8.162,7.8238,7.838,0.0141999999999998,-0.92059,-0.87106,0.0495300000000001,11.563,15.506,3.27068,9.5,11.8
"4970",2021-02-22 02:00:01,11.6615,28.3196,8.075,7.8266,7.8429,0.0163000000000002,-0.920434,-0.870879,0.049555,11.5474,15.588,3.27953,9.5,11.8
"4971",2021-02-22 02:20:01,11.6375,28.5201,8.033,7.8249,7.8442,0.0192999999999994,-0.920535,-0.871004,0.049531,11.523,15.557,3.29858,9.5,11.8
"4972",2021-02-22 02:40:01,11.6909,28.5549,8.082,7.8378,7.8571,0.0193000000000003,-0.919789,-0.870256,0.0495329999999999,11.5241,15.635,3.3065,9.5,11.7
"4973",2021-02-22 03:00:01,11.6659,28.7575,8.233,7.8489,7.8716,0.0226999999999995,-0.919174,-0.86964,0.0495340000000001,11.5297,15.649,3.32566,9.5,11.8
"4974",2021-02-22 03:20:01,11.662,28.7808,8.199,7.846,7.869,0.0229999999999997,-0.919338,-0.869806,0.049532,11.5219,15.696,3.32777,9.5,11.8
"4975",2021-02-22 03:40:01,11.6524,28.8226,8.165,7.8443,7.8678,0.0235000000000003,-0.919439,-0.869919,0.04952,11.5163,15.714,3.33136,9.5,11.7
"4976",2021-02-22 04:00:01,11.6486,28.8383,8.143,7.8434,7.8667,0.0232999999999999,-0.919491,-0.870003,0.049488,11.5131,15.752,3.3327,9.5,11.7
"4977",2021-02-22 04:20:01,11.6192,29.0542,8.107,7.8395,7.8655,0.0259999999999998,-0.919717,-0.870283,0.049434,11.499,15.598,3.35281,9.5,11.7
"4978",2021-02-22 04:40:01,11.6018,29.1933,8.086,7.835,7.862,0.0270000000000001,-0.919979,-0.870616,0.049363,11.4725,15.589,3.36588,9.5,11.7
"4979",2021-02-22 05:00:01,11.6115,29.1285,8.072,7.8359,7.8614,0.0255000000000001,-0.919922,-0.870584,0.049338,11.4713,15.639,3.35992,9.5,11.7
"4980",2021-02-22 05:20:01,11.6068,29.1564,8.055,7.8346,7.8595,0.0248999999999997,-0.919999,-0.870722,0.049277,11.4682,15.634,3.36245,9.5,11.7
"4981",2021-02-22 05:40:01,11.611,29.1125,8.057,7.8342,7.8575,0.0232999999999999,-0.920019,-0.870792,0.049227,11.4702,15.631,3.35822,9.5,11.7
"4982",2021-02-22 06:00:01,11.5768,29.4079,8.007,7.8296,7.8572,0.0275999999999996,-0.920289,-0.871092,0.049197,11.4517,15.622,3.38614,9.5,11.7
"4983",2021-02-22 06:20:01,11.5495,29.5654,7.994,7.8307,7.8594,0.0286999999999997,-0.920241,-0.871131,0.04911,11.4265,15.603,3.40024,9.5,11.6
"4984",2021-02-22 06:40:01,11.5156,29.7869,7.921,7.8268,7.8579,0.0310999999999995,-0.920473,-0.871431,0.049042,11.3965,15.603,3.42038,9.5,11.6
"4985",2021-02-22 07:00:01,11.4838,29.9507,7.865,7.8249,7.858,0.0330999999999992,-0.920588,-0.871592,0.0489959999999999,11.3689,15.626,3.43469,9.5,11.6
"4986",2021-02-22 07:20:01,11.4605,30.0654,7.809,7.8245,7.8582,0.0337000000000005,-0.920621,-0.871702,0.048919,11.3433,15.638,3.44459,9.5,11.5
"4987",2021-02-22 07:40:01,11.474,30.0022,7.813,7.8246,7.8566,0.032,-0.920609,-0.871722,0.048887,11.3396,15.646,3.43919,9.5,11.6
"4988",2021-02-22 08:00:01,11.4764,29.9923,7.814,7.8242,7.8546,0.0303999999999993,-0.92063,-0.871826,0.048804,11.337,15.679,3.43837,9.4,11.5
"4989",2021-02-22 08:20:01,11.4772,29.9865,7.812,7.8251,7.855,0.0299000000000005,-0.920579,-0.871801,0.048778,11.337,15.66,3.43783,9.5,11.5
"4990",2021-02-22 08:40:01,11.48,29.9617,7.828,7.8246,7.8532,0.0286,-0.920609,-0.871875,0.0487340000000001,11.337,15.665,3.4355,9.5,11.5
"4991",2021-02-22 09:00:01,11.4948,29.928,7.852,7.8249,7.8525,0.0275999999999996,-0.920584,-0.871874,0.0487099999999999,11.3442,15.754,3.43325,9.5,11.5
"4992",2021-02-22 09:20:01,11.4946,29.9279,7.86,7.8242,7.8512,0.0270000000000001,-0.920625,-0.87195,0.048675,11.3484,15.812,3.43324,9.5,11.5
"4993",2021-02-22 09:40:01,11.5033,29.9047,7.865,7.8243,7.8508,0.0264999999999995,-0.920617,-0.871944,0.048673,11.3537,15.783,3.43156,9.5,11.5
"4994",2021-02-22 10:00:01,11.5067,29.8648,7.881,7.8237,7.8485,0.0247999999999999,-0.920649,-0.872035,0.048614,11.3569,15.82,3.42772,9.5,11.5
"4995",2021-02-22 10:20:01,11.5121,29.8409,7.879,7.8251,7.849,0.0239000000000003,-0.920566,-0.871985,0.048581,11.3626,15.705,3.42569,9.4,11.6
"4996",2021-02-22 10:40:01,11.5147,29.8163,7.884,7.825,7.8476,0.0225999999999997,-0.920571,-0.872041,0.0485300000000001,11.3678,15.672,3.42336,9.5,11.6
"4997",2021-02-22 11:00:01,11.5269,29.7215,7.908,7.8285,7.8482,0.0197000000000003,-0.920372,-0.871913,0.0484589999999999,11.3767,15.51,3.41454,9.5,11.6
"4998",2021-02-22 11:20:01,11.5446,29.6113,7.925,7.8302,7.8471,0.0169000000000006,-0.920269,-0.871866,0.048403,11.3902,15.583,3.40459,9.5,11.6
"4999",2021-02-22 11:40:01,11.546,29.5987,7.951,7.8282,7.8448,0.0166000000000004,-0.920381,-0.871984,0.048397,11.3997,15.606,3.40339,9.5,11.6
"5000",2021-02-22 12:00:01,11.5747,29.3989,7.987,7.8316,7.8445,0.0129000000000001,-0.920179,-0.871803,0.048376,11.4147,15.635,3.38503,9.5,11.6
"5001",2021-02-22 12:20:01,11.5993,29.1825,8.021,7.8319,7.8417,0.00980000000000025,-0.920156,-0.871756,0.0484,11.4344,15.831,3.36455,9.5,11.6
"5002",2021-02-22 12:40:01,11.5397,29.6441,7.888,7.8254,7.8429,0.0175000000000001,-0.920539,-0.872135,0.048404,11.4066,15.928,3.4076,9.5,11.6
"5003",2021-02-22 13:00:01,11.4563,30.1734,7.749,7.8196,7.8453,0.0256999999999996,-0.9209,-0.872525,0.0483750000000001,11.3401,16.044,3.4554,9.5,11.6
"5004",2021-02-22 13:20:01,11.3953,30.4159,7.668,7.8181,7.8476,0.0294999999999996,-0.921002,-0.872653,0.048349,11.287,16.134,3.47526,9.5,11.5
"5005",2021-02-22 13:40:01,11.3755,30.4538,7.626,7.8148,7.8445,0.0297000000000001,-0.921195,-0.872875,0.04832,11.2562,16.084,3.47748,9.5,11.5
"5006",2021-02-22 14:00:01,11.379,30.4403,7.634,7.8155,7.844,0.0285000000000002,-0.921154,-0.87289,0.048264,11.2493,15.958,3.47639,9.5,11.5
"5007",2021-02-22 14:20:01,11.3171,30.6047,7.548,7.8136,7.8436,0.0300000000000002,-0.921284,-0.873102,0.0481819999999999,11.2139,15.986,3.48803,9.4,11.5
"5008",2021-02-22 14:40:01,11.2542,30.9086,7.389,7.8096,7.8437,0.0341000000000005,-0.921529,-0.873404,0.0481250000000001,11.1543,16.062,3.51383,9.4,11.4
"5009",2021-02-22 15:00:01,11.2698,30.8263,7.4,7.8108,7.8423,0.0314999999999994,-0.921454,-0.873404,0.04805,11.1439,16.093,3.50673,9.4,11.4
"5010",2021-02-22 15:20:01,11.2585,30.8986,7.376,7.8101,7.8415,0.0313999999999997,-0.9215,-0.873515,0.0479849999999999,11.1324,16.105,3.51317,9.4,11.4
"5011",2021-02-22 15:40:01,11.2703,30.8267,7.389,7.8094,7.8389,0.0294999999999996,-0.921535,-0.873596,0.047939,11.1275,16.12,3.50681,9.4,11.4
"5012",2021-02-22 16:00:01,11.2785,30.7865,7.424,7.8112,7.8395,0.0282999999999998,-0.921427,-0.873518,0.047909,11.1342,16.124,3.5034,9.4,11.4
"5013",2021-02-22 16:20:01,11.2756,30.8045,7.398,7.81,7.8377,0.0277000000000003,-0.921501,-0.873638,0.047863,11.1329,16.129,3.50499,9.4,11.4
"5014",2021-02-22 16:40:01,11.2629,30.8307,7.397,7.8098,7.8373,0.0274999999999999,-0.921513,-0.873696,0.047817,11.1246,16.234,3.50659,9.4,11.3
"5015",2021-02-22 17:00:01,11.2531,30.8812,7.372,7.8094,7.8372,0.0278,-0.921537,-0.87375,0.047787,11.1183,16.158,3.51093,9.4,11.3
"5016",2021-02-22 17:20:01,11.2308,30.9942,7.337,7.8091,7.8386,0.0294999999999996,-0.921565,-0.873785,0.0477799999999999,11.1021,16.429,3.52059,9.4,11.3
"5017",2021-02-22 17:40:01,11.231,31.0543,7.311,7.8081,7.8387,0.0306000000000006,-0.92162,-0.873828,0.0477919999999999,11.0961,16.527,3.52675,9.4,11.3
"5018",2021-02-22 18:00:01,11.2369,31.0044,7.321,7.8078,7.8374,0.0295999999999994,-0.921636,-0.873857,0.047779,11.0961,16.741,3.52217,9.4,11.3
"5019",2021-02-22 18:20:01,11.2429,30.9655,7.363,7.8089,7.8378,0.0288999999999993,-0.921571,-0.873796,0.047775,11.0964,16.953,3.51871,9.4,11.3
"5020",2021-02-22 18:40:01,11.2555,30.8959,7.384,7.8065,7.834,0.0274999999999999,-0.921699,-0.873941,0.0477580000000001,11.1046,16.945,3.51267,9.4,11.3
"5021",2021-02-22 19:00:01,11.2956,30.7331,7.403,7.8068,7.8323,0.0255000000000001,-0.92167,-0.873864,0.047806,11.1218,16.917,3.49941,9.4,11.3
"5022",2021-02-22 19:20:01,11.4644,30.114,7.615,7.8127,7.8286,0.0158999999999994,-0.921281,-0.873409,0.047872,11.239,16.883,3.44999,9.4,11.5
"5023",2021-02-22 19:40:01,11.5564,29.3814,7.785,7.8186,7.8234,0.00480000000000036,-0.920918,-0.872998,0.04792,11.334,16.895,3.38175,9.4,11.5
"5024",2021-02-22 20:00:01,11.5462,29.3699,7.803,7.8154,7.8214,0.00599999999999934,-0.921104,-0.873106,0.047998,11.3678,17.025,3.37973,9.5,11.6
"5025",2021-02-22 20:20:01,11.603,28.6175,7.926,7.8215,7.816,0.0055000000000005,-0.920742,-0.872708,0.0480339999999999,11.4126,16.79,3.30603,9.5,11.6
"5026",2021-02-22 20:40:01,11.64,27.8783,8.167,7.8342,7.8171,0.0171000000000001,-0.920009,-0.871962,0.048047,11.4517,16.878,3.23167,9.5,11.7
"5027",2021-02-22 21:00:01,11.7788,27.2717,8.25,7.8398,7.8132,0.0266000000000002,-0.919647,-0.871522,0.048125,11.5572,16.816,3.17872,9.5,11.7
"5028",2021-02-22 21:20:01,11.9831,26.4125,8.408,7.8465,7.8067,0.0397999999999996,-0.919203,-0.870929,0.048274,11.7692,16.594,3.10328,9.6,12
"5029",2021-02-22 21:40:01,12.042,26.5185,8.446,7.8537,7.8162,0.0374999999999996,-0.918776,-0.870442,0.048334,11.8469,16.315,3.11898,9.6,12.1
"5030",2021-02-22 22:00:01,12.103,26.0164,8.382,7.8458,7.8006,0.0451999999999995,-0.9192,-0.870807,0.048393,11.8471,16.655,3.06999,9.6,12.1
"5031",2021-02-22 22:20:01,12.2109,25.8244,8.496,7.8526,7.8068,0.0457999999999998,-0.918778,-0.870188,0.04859,11.9888,16.56,3.05742,9.7,12.2
"5032",2021-02-22 22:40:01,12.2602,25.6563,8.514,7.8526,7.8071,0.0454999999999997,-0.918764,-0.86997,0.048794,12.0555,16.06,3.04299,9.7,12.3
"5033",2021-02-22 23:00:01,12.3394,25.691,8.549,7.8548,7.8113,0.0434999999999999,-0.918613,-0.869702,0.048911,12.1191,15.939,3.05254,9.7,12.3
"5034",2021-02-22 23:20:01,12.3717,24.6804,8.657,7.8571,7.8,0.0571000000000002,-0.918472,-0.869346,0.049126,12.2022,16.53,2.94579,9.8,12.4
"5035",2021-02-22 23:40:01,12.354,24.3979,8.589,7.8493,7.7905,0.0588000000000006,-0.91892,-0.869624,0.049296,12.1893,15.987,2.91391,9.7,12.4
"5036",2021-02-23 00:00:01,12.4111,24.0111,8.611,7.8494,7.7859,0.0635000000000003,-0.918891,-0.869457,0.049434,12.2295,15.503,2.87589,9.8,12.4
"5037",2021-02-23 00:20:01,12.4103,24.2613,8.557,7.8464,7.7888,0.0575999999999999,-0.919064,-0.869537,0.049527,12.246,15.145,2.90302,9.8,12.5
"5038",2021-02-23 00:40:01,12.3872,24.3847,8.539,7.8497,7.7952,0.0545,-0.918885,-0.869317,0.0495679999999999,12.246,14.919,2.91479,9.8,12.4
"5039",2021-02-23 01:00:01,12.393,24.4939,8.599,7.8558,7.8044,0.0514000000000001,-0.91854,-0.8689,0.04964,12.2491,14.985,2.92704,9.8,12.5
"5040",2021-02-23 01:20:01,12.2024,25.2571,8.487,7.8473,7.8109,0.0363999999999995,-0.919081,-0.869426,0.049655,12.1189,15.018,2.99583,9.8,12.4
"5041",2021-02-23 01:40:01,12.249,25.2344,8.481,7.8502,7.8146,0.0355999999999996,-0.918903,-0.869157,0.0497460000000001,12.1031,15.381,2.99676,9.7,12.3
"5042",2021-02-23 02:00:01,12.1382,26.3532,8.409,7.847,7.8315,0.0155000000000003,-0.919121,-0.869342,0.049779,12.0524,15.435,3.10856,9.7,12.3
"5043",2021-02-23 02:20:01,11.8973,27.7527,8.225,7.8361,7.8448,0.00870000000000015,-0.91982,-0.870071,0.0497489999999999,11.8915,15.359,3.23862,9.7,12.2
"5044",2021-02-23 02:40:01,11.8134,28.2523,8.102,7.8284,7.8447,0.0162999999999993,-0.92028,-0.870592,0.049688,11.805,15.482,3.28458,9.7,12
"5045",2021-02-23 03:00:01,11.761,28.7301,8.025,7.831,7.8525,0.0214999999999996,-0.920152,-0.870615,0.0495369999999999,11.6939,15.615,3.33048,9.6,11.9
"5046",2021-02-23 03:20:01,11.7717,28.6436,8.065,7.8454,7.864,0.0186000000000002,-0.919335,-0.86988,0.049455,11.6701,15.522,3.32229,9.6,11.9
"5047",2021-02-23 03:40:01,11.7944,28.7011,8.106,7.8474,7.8649,0.0174999999999992,-0.919211,-0.869859,0.049352,11.6492,15.596,3.33014,9.6,11.8
"5048",2021-02-23 04:00:01,11.7763,28.7522,8.08,7.8446,7.8616,0.0170000000000003,-0.919379,-0.870105,0.0492739999999999,11.6415,15.544,3.33403,9.6,11.9
"5049",2021-02-23 04:20:01,11.7526,28.8509,8.074,7.8427,7.8604,0.0177000000000005,-0.919493,-0.870283,0.04921,11.6275,15.537,3.34243,9.6,11.8
"5050",2021-02-23 04:40:01,11.7173,29.0412,8.022,7.8355,7.8553,0.0198,-0.919915,-0.870766,0.049149,11.6051,15.556,3.35945,9.6,11.8
"5051",2021-02-23 05:00:01,11.7043,29.0957,7.956,7.8349,7.855,0.0201000000000002,-0.919949,-0.870838,0.049111,11.577,15.602,3.36408,9.6,11.8
"5052",2021-02-23 05:20:01,11.7022,29.109,7.954,7.8332,7.8527,0.0194999999999999,-0.920045,-0.870985,0.04906,11.5766,15.641,3.3653,9.6,11.8
"5053",2021-02-23 05:40:01,11.5806,29.673,7.813,7.8275,7.8549,0.0274000000000001,-0.920411,-0.871449,0.048962,11.4934,15.677,3.41398,9.6,11.7
"5054",2021-02-23 06:00:01,11.7343,28.8589,7.972,7.8385,7.8517,0.0132000000000003,-0.919739,-0.870793,0.0489459999999999,11.5438,15.723,3.34179,9.6,11.7
"5055",2021-02-23 06:20:01,11.5502,29.7708,7.763,7.8256,7.8527,0.0270999999999999,-0.920527,-0.871681,0.0488459999999999,11.4517,15.739,3.4216,9.6,11.7
"5056",2021-02-23 06:40:01,11.5164,29.9345,7.717,7.8238,7.8519,0.0280999999999993,-0.920641,-0.871898,0.0487430000000001,11.4126,15.751,3.43574,9.5,11.6
"5057",2021-02-23 07:00:01,11.4784,30.1219,7.656,7.8203,7.8505,0.0302000000000007,-0.920848,-0.872169,0.048679,11.371,15.682,3.45193,9.5,11.6
"5058",2021-02-23 07:20:01,11.4438,30.2763,7.594,7.8185,7.8494,0.0308999999999999,-0.920964,-0.872389,0.048575,11.337,15.653,3.46495,9.5,11.6
"5059",2021-02-23 07:40:01,11.4287,30.3461,7.557,7.8183,7.8486,0.0303000000000004,-0.92098,-0.87251,0.04847,11.3109,15.652,3.47088,9.5,11.5
"5060",2021-02-23 08:00:01,11.4264,30.358,7.526,7.8181,7.8475,0.0293999999999999,-0.920992,-0.872581,0.048411,11.3006,15.656,3.47191,9.5,11.5
"5061",2021-02-23 08:20:01,11.4203,30.3955,7.517,7.8186,7.8471,0.0285000000000002,-0.920965,-0.87264,0.0483250000000001,11.2896,15.636,3.47526,9.5,11.5
"5062",2021-02-23 08:40:01,11.4227,30.389,7.506,7.8171,7.8448,0.0277000000000003,-0.921051,-0.872765,0.0482859999999999,11.287,15.82,3.47479,9.5,11.5
"5063",2021-02-23 09:00:01,11.4236,30.3862,7.495,7.8158,7.8426,0.0267999999999997,-0.921125,-0.872884,0.048241,11.2838,15.844,3.47459,9.5,11.5
"5064",2021-02-23 09:20:01,11.4237,30.4031,7.493,7.8164,7.843,0.0266000000000002,-0.921091,-0.872879,0.048212,11.2838,15.891,3.47633,9.5,11.5
"5065",2021-02-23 09:40:01,11.4265,30.3938,7.5,7.8162,7.8421,0.0259,-0.921101,-0.87292,0.0481809999999999,11.2838,16.039,3.47562,9.5,11.5
"5066",2021-02-23 10:00:01,11.4323,30.3733,7.499,7.8157,7.8409,0.0252000000000008,-0.921124,-0.872963,0.048161,11.2868,16.047,3.474,9.5,11.5
"5067",2021-02-23 10:20:01,11.4362,30.3417,7.504,7.8146,7.839,0.0244,-0.921188,-0.873042,0.048146,11.2896,16.01,3.47107,9.5,11.5
"5068",2021-02-23 10:40:01,11.4483,30.2751,7.532,7.8162,7.8391,0.0228999999999999,-0.92109,-0.87297,0.0481199999999999,11.2974,15.989,3.46522,9.5,11.5
"5069",2021-02-23 11:00:01,11.4563,30.236,7.553,7.817,7.8381,0.0210999999999997,-0.921044,-0.872985,0.048059,11.3037,15.972,3.46186,9.5,11.5
"5070",2021-02-23 11:20:01,11.487,30.0926,7.559,7.8186,7.8363,0.0176999999999996,-0.920945,-0.872939,0.048006,11.3203,15.864,3.44963,9.5,11.5
"5071",2021-02-23 11:40:01,11.5135,29.9693,7.612,7.8202,7.8349,0.0147000000000004,-0.920846,-0.872892,0.0479540000000001,11.3458,15.672,3.4391,9.5,11.5
"5072",2021-02-23 12:00:01,11.5311,29.894,7.632,7.8215,7.8339,0.0123999999999995,-0.920766,-0.872864,0.047902,11.3678,15.544,3.43276,9.5,11.6
"5073",2021-02-23 12:20:01,11.5457,29.8331,7.69,7.824,7.8344,0.0103999999999997,-0.920618,-0.872777,0.047841,11.3855,15.543,3.42767,9.5,11.6
"5074",2021-02-23 12:40:01,11.5386,29.856,7.661,7.8209,7.8313,0.0103999999999997,-0.920795,-0.872977,0.047818,11.396,15.596,3.42945,9.5,11.6
"5075",2021-02-23 13:00:01,11.4939,30.0481,7.657,7.8226,7.8359,0.0132999999999992,-0.920716,-0.872918,0.047798,11.3819,15.936,3.44561,9.5,11.6
"5076",2021-02-23 13:20:01,11.4744,30.1414,7.597,7.8191,7.8346,0.0155000000000003,-0.920918,-0.873088,0.04783,11.354,16.025,3.45362,9.5,11.6
"5077",2021-02-23 13:40:01,11.4441,30.2371,7.555,7.8157,7.8333,0.0176000000000007,-0.921119,-0.873266,0.047853,11.3259,16.141,3.46095,9.5,11.5
"5078",2021-02-23 14:00:01,11.4202,30.3363,7.509,7.8151,7.8342,0.0190999999999999,-0.921163,-0.873319,0.047844,11.3004,16.239,3.46917,9.5,11.5
"5079",2021-02-23 14:20:01,11.3981,30.432,7.472,7.8131,7.8337,0.0206,-0.921285,-0.873446,0.0478390000000001,11.2759,16.085,3.47716,9.5,11.5
"5080",2021-02-23 14:40:01,11.3061,30.8292,7.377,7.8132,7.8388,0.0255999999999998,-0.92131,-0.873572,0.0477379999999999,11.2013,16.031,3.51013,9.5,11.5
"5081",2021-02-23 15:00:01,11.3033,30.834,7.346,7.8118,7.8365,0.0247000000000002,-0.921386,-0.87371,0.0476760000000001,11.1779,16.033,3.51038,9.4,11.4
"5082",2021-02-23 15:20:01,11.3378,30.6273,7.39,7.814,7.8345,0.0205000000000002,-0.92125,-0.873616,0.0476340000000001,11.1894,16.14,3.49212,9.4,11.4
"5083",2021-02-23 15:40:01,11.3477,30.61,7.428,7.8138,7.8341,0.0203000000000007,-0.92126,-0.87362,0.04764,11.2003,17.022,3.49122,9.4,11.4
"5084",2021-02-23 16:00:01,11.3378,30.6345,7.434,7.8058,7.8267,0.0209000000000001,-0.921713,-0.874066,0.047647,11.1973,17.003,3.49289,9.4,11.4
"5085",2021-02-23 16:20:01,11.3306,30.659,7.409,7.8098,7.831,0.0212000000000003,-0.92149,-0.873847,0.047643,11.1943,16.408,3.49477,9.4,11.4
"5086",2021-02-23 16:40:01,11.32,30.6958,7.417,7.8118,7.8329,0.0211000000000006,-0.92138,-0.873778,0.0476019999999999,11.1836,16.313,3.49764,9.4,11.4
"5087",2021-02-23 17:00:01,11.3366,30.6209,7.403,7.8126,7.8309,0.0183,-0.92133,-0.873819,0.047511,11.1888,16.175,3.49136,9.4,11.4
"5088",2021-02-23 17:20:01,11.3444,30.6002,7.407,7.8132,7.83,0.0167999999999999,-0.921293,-0.873846,0.047447,11.1972,16.119,3.48989,9.4,11.4
"5089",2021-02-23 17:40:01,11.3273,30.6598,7.388,7.8142,7.8307,0.0165000000000006,-0.921241,-0.873871,0.04737,11.1888,16.052,3.49455,9.4,11.4
"5090",2021-02-23 18:00:01,11.3116,30.724,7.401,7.8157,7.8319,0.0162000000000004,-0.921166,-0.873868,0.0472980000000001,11.1768,16.103,3.49981,9.4,11.4
