Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,64,0.42,,,,222.1,,0.02,,,,20.2,,,,1,,
,66,0.44,,,,223,,0.02,,,,20.2,,,,0.9,,
,70,0.46,,,,224,,0.02,,,,20.2,,,,1,,
,72,0.48,,,,224.9,,0.02,,,,20.2,,,,0.9,,
,76,0.5,,,,225.7,,0.02,,,,20.2,,,,0.8,,
,78,0.52,,,,226.6,,0.02,,,,20.2,,,,0.9,,
,82,0.54,,,,227.4,,0.02,,,,20.2,,,,0.8,,
,84,0.56,,,,228.1,,0.02,,,,20.2,,,,0.7,,
,88,0.58,,,,228.8,,0.02,,,,20.2,,,,0.7,,
,91,0.6,,,,229.5,,0.02,,,,20.2,,,,0.7,,
,94,0.62,,,,230.2,,0.02,,,,20.2,,,,0.7,,
,97,0.64,,,,230.9,,0.02,,,,20.2,,,,0.7,,
,100,0.66,,,,231.6,,0.02,,,,20.2,,,,0.7,,
,103,0.68,,,,232.2,,0.02,,,,20.2,,,,0.6,,
,106,0.7,,,,232.9,,0.02,,,,20.2,,,,0.7,,
,109,0.72,,,,233.5,,0.02,,,,20.2,,,,0.6,,
,112,0.74,,,,234.1,,0.02,,,,20.3,,,,0.6,,
,115,0.76,,,,234.7,,0.02,,,,20.3,,,,0.6,,
,118,0.78,,,,235.2,,0.02,,,,20.3,,,,0.5,,
,121,0.8,,,,235.7,,0.02,,,,20.3,,,,0.5,,
,124,0.82,,,,236.3,,0.02,,,,20.3,,,,0.6,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 3/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 3/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-64.2,,,,,,19.9,,,,,,,
,2,,,,-64.2,,,,,,19.9,,,,0,,,
,3,,,,-64.2,,,,,,19.9,,,,0,,,
,4,,,,-64.2,,,,,,19.9,,,,0,,,
,5,,,,-64.2,,,,,,19.9,,,,0,,,
,6,,,,-64.2,,,,,,19.9,,,,0,,,
,7,,,,-64.2,,,,,,19.9,,,,0,,,
,8,,,,-64.2,,,,,,19.9,,,,0,,,
,9,,,,-64.3,,,,,,19.9,,,,-0.1,,,
,10,,,,-64.3,,,,,,19.9,,,,0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 3/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 3/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0,,,,-64.3,,,,,,19.9,,,,,,
,1,0.001,,,,-64.3,,,0.001,,,19.9,,0,,,,
,2,0.005,,,,-64.3,,,0.004,,,20,,0,,,,
,3,0.011,,,,-64.1,,,0.006,,,20,,0.2,,,,
,4,0.0195,,,,-63.5,,,0.0085,,,20,,0.6,,,,
,5,0.0335,,,,-62.2,,,0.014,,,20,,1.3,,,,
,6,0.054,,,,-60.4,,,0.0205,,,20,,1.8,,,,
,7,0.078,,,,-57.3,,,0.024,,,20,,3.1,,,,
,8,0.1115,,,,-51.8,,,0.0335,,,20,,5.5,,,,
,9,0.153,,,,-44.8,,,0.0415,,,20,,7,,,,
,10,0.2045,,,,-36.1,,,0.0515,,,20,,8.7,,,,
,11,0.2665,,,,-23.8,,,0.062,,,20,,12.3,,,,
,12,0.341,,,,-10.3,,,0.0745,,,20,,13.5,,,,
,13,0.4175,,,,3.2,,,0.0765,,,20,,13.5,,,,
,14,0.5165,,,,20.2,,,0.099,,,20,,17,,,,
,15,0.628,,,,39.5,,,0.1115,,,20,,19.3,,,,
,16,0.7535,,,,59.4,,,0.1255,,,20,,19.9,,,,
,17,0.89,,,,79.2,,,0.1365,,,20,,19.8,,,,
,18,0.962,,,,102.2,,,0.072,,,20,,23,,,,
,19,0.9635,,,,96.5,,,0.0015,,,20,,-5.7,,,,
,20,0.967,,,,91.5,,,0.0035,,,20,,-5,,,,
,21,0.9715,,,,90,,,0.0045,,,20,,-1.5,,,,
,22,0.979,,,,90.7,,,0.0075,,,20,,0.7,,,,
