"Date","Time","Temp","SpCond","Cond","Resist","TDS","Sal","Press","Depth","pH","pH","Chl","Chl","Turbid+","ODOsat","ODO","Battery"
"2021/01/24","16:31:29",10.71,30942,22495,44.4550,20.11,19.20,4.664,3.238,7.88,-67.7,0.47,0.10,6.4,95.7,9.41,14.4
"2021/01/24","16:37:29",10.72,31077,22600,44.2485,20.20,19.29,4.667,3.240,7.88,-67.7,0.77,0.16,3.7,95.9,9.42,14.3
"2021/01/24","16:43:29",10.78,32674,23800,42.0162,21.23,20.38,4.677,3.244,7.88,-67.5,0.23,0.05,4.5,94.9,9.24,14.3
"2021/01/24","16:49:29",10.78,32513,23680,42.2294,21.13,20.27,4.691,3.254,7.88,-67.6,0.34,0.07,4.3,95.0,9.26,14.4
"2021/01/24","16:55:29",10.79,32893,23968,41.7218,21.38,20.53,4.700,3.260,7.88,-67.5,0.44,0.09,4.2,95.4,9.28,14.3
"2021/01/24","17:01:29",10.86,33691,24589,40.6680,21.89,21.08,4.704,3.261,7.87,-67.4,0.12,0.02,5.6,95.1,9.21,14.3
"2021/01/24","17:07:29",10.87,33924,24771,40.3705,22.05,21.24,4.704,3.261,7.87,-67.4,0.31,0.06,5.2,94.8,9.16,14.3
"2021/01/24","17:13:29",10.90,34167,24967,40.0532,22.20,21.41,4.708,3.264,7.87,-67.3,0.37,0.08,5.0,94.7,9.14,14.3
"2021/01/24","17:19:29",10.92,34377,25130,39.7924,22.34,21.56,4.709,3.264,7.87,-67.3,0.24,0.05,6.0,94.3,9.09,14.3
"2021/01/24","17:25:29",10.92,34404,25154,39.7546,22.36,21.57,4.708,3.263,7.87,-67.4,0.51,0.11,15.5,94.6,9.11,14.2
"2021/01/24","17:31:29",10.94,34699,25377,39.4050,22.55,21.78,4.702,3.258,7.87,-67.3,0.26,0.05,5.3,94.3,9.07,14.3
"2021/01/24","17:37:29",10.91,36283,26516,37.7129,23.58,22.87,4.696,3.251,7.87,-67.4,0.30,0.06,7.3,94.0,8.99,14.2
"2021/01/24","17:43:29",10.89,37125,27117,36.8769,24.13,23.45,4.679,3.238,7.88,-67.6,1.20,0.25,6.8,94.3,8.98,14.4
"2021/01/24","17:49:29",10.88,37182,27153,36.8279,24.16,23.49,4.674,3.234,7.88,-67.7,0.38,0.08,5.7,94.0,8.96,14.2
"2021/01/24","17:55:29",10.89,36316,26527,37.6976,23.60,22.89,4.661,3.227,7.88,-67.7,0.12,0.02,6.0,94.3,9.02,14.4
"2021/01/24","18:01:29",10.89,36253,26485,37.7567,23.56,22.85,4.651,3.220,7.88,-67.6,0.68,0.14,4.3,94.1,9.00,14.4
"2021/01/24","18:07:29",10.90,36193,26446,37.8131,23.52,22.81,4.635,3.209,7.88,-67.7,0.14,0.03,6.1,94.3,9.02,14.3
"2021/01/24","18:13:29",10.88,36362,26554,37.6595,23.63,22.92,4.616,3.196,7.88,-67.7,-0.06,-0.01,6.3,93.7,8.96,14.3
"2021/01/24","18:19:29",10.88,36203,26440,37.8215,23.53,22.81,4.592,3.180,7.88,-67.8,0.56,0.11,5.7,94.5,9.04,14.3
"2021/01/24","18:25:29",10.87,36083,26347,37.9547,23.45,22.73,4.566,3.162,7.88,-67.8,0.13,0.03,544.0,94.3,9.03,14.3
"2021/01/24","18:31:29",10.86,36612,26723,37.4214,23.79,23.10,4.544,3.145,7.88,-67.9,0.22,0.05,19.5,94.2,9.00,14.3
"2021/01/24","18:37:29",10.85,36893,26921,37.1451,23.98,23.29,4.517,3.127,7.88,-67.8,0.16,0.03,19.8,94.5,9.02,14.4
"2021/01/24","18:43:29",10.84,37064,27037,36.9862,24.09,23.41,4.487,3.105,7.88,-67.9,0.32,0.06,4.9,94.9,9.05,14.3
"2021/01/24","18:49:29",10.83,37215,27144,36.8405,24.19,23.51,4.453,3.082,7.88,-67.9,0.51,0.10,7.2,94.8,9.04,14.3
"2021/01/24","18:55:29",10.84,37350,27247,36.7018,24.27,23.61,4.368,3.023,7.88,-67.9,0.82,0.17,4.7,94.5,9.00,14.3
"2021/01/24","19:01:29",10.84,37490,27350,36.5629,24.36,23.71,4.384,3.034,7.88,-68.0,0.52,0.11,102.7,94.6,9.01,14.3
"2021/01/24","19:07:29",10.85,37742,27542,36.3088,24.53,23.88,4.327,2.993,7.88,-68.1,0.61,0.13,5.7,94.5,8.99,14.3
"2021/01/24","19:13:29",10.86,37866,27639,36.1805,24.61,23.97,4.292,2.969,7.88,-68.1,0.40,0.08,5.9,94.4,8.97,14.3
"2021/01/24","19:19:29",10.86,37885,27652,36.1633,24.62,23.98,4.242,2.935,7.88,-68.1,0.50,0.10,5.2,94.5,8.98,14.3
"2021/01/24","19:25:29",10.85,37902,27662,36.1511,24.63,23.99,4.193,2.900,7.88,-68.1,0.11,0.02,5.3,94.1,8.94,14.2
"2021/01/24","19:31:29",10.85,37917,27670,36.1403,24.64,24.00,4.153,2.873,7.88,-68.1,0.51,0.10,9.8,93.5,8.88,14.3
"2021/01/24","19:37:29",10.85,37891,27653,36.1626,24.62,23.99,4.102,2.838,7.88,-68.0,0.40,0.08,4.5,93.9,8.93,14.3
"2021/01/24","19:43:29",10.87,37741,27553,36.2940,24.53,23.88,4.054,2.805,7.88,-68.1,0.36,0.08,4.7,94.4,8.97,14.4
"2021/01/24","19:49:29",10.90,38185,27899,35.8430,24.82,24.19,4.007,2.771,7.88,-67.9,-0.09,-0.02,4.7,94.0,8.91,14.4
"2021/01/24","19:55:29",10.89,38149,27871,35.8801,24.79,24.17,3.961,2.740,7.88,-68.1,0.51,0.11,4.5,94.3,8.94,14.3
"2021/01/24","20:01:29",10.90,38346,28021,35.6875,24.92,24.30,3.911,2.705,7.88,-68.1,0.45,0.09,6.6,94.1,8.92,14.3
"2021/01/24","20:07:29",10.89,38236,27934,35.7985,24.85,24.23,3.859,2.669,7.89,-68.2,0.19,0.04,4.4,95.1,9.02,14.3
"2021/01/24","20:13:29",10.96,38849,28434,35.1690,25.25,24.66,3.803,2.629,7.88,-67.9,0.70,0.14,6.1,93.8,8.86,14.3
"2021/01/24","20:19:29",10.97,39041,28578,34.9924,25.37,24.79,3.757,2.598,7.88,-67.9,0.13,0.03,5.9,94.0,8.86,14.3
"2021/01/24","20:25:29",10.97,38916,28488,35.1021,25.29,24.71,3.712,2.566,7.88,-67.9,0.30,0.06,5.0,94.4,8.91,14.2
"2021/01/24","20:31:29",10.98,38451,28151,35.5222,24.99,24.38,3.665,2.535,7.88,-68.1,0.26,0.05,11.2,94.4,8.93,14.3
"2021/01/24","20:37:29",11.03,37479,27475,36.3966,24.36,23.71,3.619,2.504,7.87,-67.4,0.62,0.13,13.6,94.3,8.94,14.4
"2021/01/24","20:43:29",11.02,37694,27628,36.1952,24.50,23.85,3.577,2.475,7.87,-67.4,-0.05,-0.01,16.1,93.9,8.90,14.3
"2021/01/24","20:49:29",11.02,38139,27955,35.7723,24.79,24.16,3.524,2.438,7.87,-67.5,0.14,0.03,18.9,93.9,8.88,14.4
"2021/01/24","20:55:29",11.04,37950,27829,35.9342,24.66,24.03,3.476,2.405,7.87,-67.5,0.35,0.07,12.6,94.1,8.90,14.4
"2021/01/24","21:01:29",11.05,37163,27260,36.6841,24.15,23.49,3.427,2.372,7.88,-67.6,0.51,0.10,12.6,94.4,8.96,14.3
"2021/01/24","21:07:29",11.05,36905,27071,36.9395,23.98,23.31,3.384,2.343,7.88,-67.6,0.44,0.09,11.5,94.8,9.00,14.4
"2021/01/24","21:13:29",11.04,36344,26651,37.5222,23.62,22.92,3.338,2.311,7.88,-67.7,0.46,0.09,10.6,94.6,9.02,14.3
"2021/01/24","21:19:29",11.02,36118,26477,37.7692,23.47,22.76,3.294,2.281,7.88,-67.9,0.72,0.15,10.8,95.4,9.10,14.3
"2021/01/24","21:25:29",11.03,36061,26442,37.8187,23.44,22.72,3.251,2.251,7.88,-67.7,0.38,0.08,10.3,94.8,9.05,14.2
"2021/01/24","21:31:29",11.04,35746,26212,38.1505,23.23,22.50,3.213,2.225,7.88,-67.7,0.34,0.07,9.3,94.9,9.07,14.4
"2021/01/24","21:37:29",11.02,36197,26534,37.6879,23.52,22.81,3.175,2.198,7.88,-67.7,0.73,0.15,21.5,94.7,9.04,14.4
"2021/01/24","21:43:29",11.04,36521,26783,37.3375,23.73,23.04,3.134,2.170,7.87,-67.6,0.08,0.01,13.9,94.4,8.99,14.3
"2021/01/24","21:49:29",11.04,36569,26815,37.2926,23.77,23.07,3.094,2.142,7.88,-67.6,0.18,0.04,12.2,94.3,8.98,14.4
"2021/01/24","21:55:29",11.03,36279,26595,37.6007,23.58,22.87,3.058,2.117,7.88,-67.7,0.32,0.06,11.4,94.6,9.02,14.4
"2021/01/24","22:01:29",11.02,35751,26204,38.1626,23.23,22.51,3.018,2.091,7.88,-67.9,0.75,0.16,9.5,95.7,9.15,14.5
"2021/01/24","22:07:29",11.01,35538,26042,38.3988,23.09,22.36,2.984,2.067,7.88,-68.0,0.56,0.11,9.7,95.4,9.12,14.3
"2021/01/24","22:13:29",11.01,35428,25963,38.5165,23.02,22.28,2.951,2.044,7.88,-68.1,0.56,0.12,8.7,95.2,9.12,14.4
"2021/01/24","22:19:29",11.01,35267,25840,38.6992,22.92,22.17,2.916,2.020,7.88,-68.1,0.46,0.09,9.1,95.4,9.14,14.5
"2021/01/24","22:25:29",11.01,35290,25859,38.6707,22.93,22.19,2.882,1.996,7.88,-67.9,0.27,0.05,6.5,94.5,9.05,14.5
"2021/01/24","22:31:29",11.01,35350,25905,38.6021,22.97,22.23,2.842,1.969,7.88,-67.9,0.23,0.05,6.9,95.5,9.14,14.5
"2021/01/24","22:37:29",11.02,35515,26031,38.4153,23.08,22.34,2.807,1.944,7.88,-67.8,0.96,0.20,9.8,94.8,9.07,14.5
"2021/01/24","22:43:29",11.03,35837,26274,38.0605,23.29,22.57,2.777,1.923,7.88,-67.7,0.52,0.11,11.7,94.5,9.02,14.5
"2021/01/24","22:49:29",11.04,36026,26417,37.8544,23.41,22.70,2.747,1.902,7.88,-67.6,0.42,0.09,14.2,94.6,9.03,14.5
"2021/01/24","22:55:29",11.04,35987,26389,37.8943,23.39,22.67,2.717,1.882,7.87,-67.4,0.45,0.09,12.1,93.8,8.95,14.4
"2021/01/24","23:01:29",11.04,35992,26395,37.8866,23.39,22.67,2.693,1.865,7.87,-67.4,0.93,0.19,14.2,92.8,8.86,14.5
"2021/01/24","23:07:29",11.04,35941,26358,37.9392,23.36,22.64,2.662,1.844,7.87,-67.4,0.01,0.00,10.0,93.8,8.95,14.5
"2021/01/24","23:13:29",11.04,35923,26345,37.9575,23.35,22.63,2.634,1.824,7.87,-67.4,0.26,0.05,16.9,94.2,8.99,14.5
"2021/01/24","23:19:29",11.04,35874,26310,38.0082,23.31,22.59,2.611,1.809,7.87,-67.3,0.40,0.08,10.4,93.3,8.91,14.5
"2021/01/24","23:25:29",11.02,35711,26174,38.2053,23.21,22.48,2.589,1.793,7.88,-67.7,0.46,0.09,7.5,95.2,9.10,14.5
"2021/01/24","23:31:29",11.02,35707,26172,38.2082,23.21,22.48,2.574,1.782,7.88,-67.7,0.59,0.12,7.8,94.6,9.05,14.4
"2021/01/24","23:37:29",11.03,35731,26195,38.1754,23.22,22.49,2.555,1.770,7.88,-67.7,0.46,0.09,15.6,94.3,9.01,14.2
"2021/01/24","23:43:29",11.03,35733,26199,38.1690,23.22,22.49,2.528,1.751,7.89,-68.2,0.04,0.01,9.5,95.8,9.15,14.4
"2021/01/24","23:49:29",11.03,35693,26168,38.2139,23.20,22.47,2.507,1.736,7.88,-67.7,1.03,0.22,12.5,94.8,9.06,14.4
"2021/01/24","23:55:29",11.03,35589,26094,38.3226,23.13,22.39,2.478,1.716,7.88,-67.6,0.72,0.15,12.1,95.1,9.09,14.3
"2021/01/25","00:01:29",11.03,35617,26112,38.2961,23.15,22.41,2.452,1.698,7.88,-67.6,0.40,0.08,13.6,94.9,9.08,14.3
"2021/01/25","00:07:29",11.03,35608,26109,38.3011,23.14,22.41,2.430,1.683,7.88,-67.6,0.11,0.02,13.3,94.7,9.06,14.4
"2021/01/25","00:13:29",11.03,35604,26102,38.3111,23.14,22.40,2.408,1.668,7.87,-67.6,0.48,0.10,19.5,94.9,9.07,14.3
"2021/01/25","00:19:29",11.02,35576,26080,38.3441,23.12,22.39,2.378,1.647,7.88,-67.6,0.98,0.21,12.2,95.1,9.09,14.3
"2021/01/25","00:25:29",11.02,35579,26078,38.3470,23.12,22.39,2.357,1.633,7.88,-67.7,0.47,0.10,15.4,94.8,9.07,14.2
"2021/01/25","00:31:29",11.04,35394,25957,38.5259,23.00,22.26,2.342,1.622,7.88,-67.6,0.71,0.14,13.2,94.7,9.06,14.3
"2021/01/25","00:37:29",11.04,35319,25903,38.6058,22.95,22.21,2.320,1.607,7.88,-67.6,0.57,0.12,17.3,95.1,9.11,14.3
"2021/01/25","00:43:29",11.05,35110,25757,38.8246,22.82,22.06,2.307,1.598,7.87,-67.5,0.80,0.17,16.5,94.9,9.09,14.4
"2021/01/25","00:49:29",11.06,34996,25678,38.9442,22.74,21.99,2.295,1.590,7.87,-67.5,1.08,0.22,18.2,95.5,9.15,14.2
"2021/01/25","00:55:29",11.07,34765,25515,39.1931,22.59,21.83,2.284,1.583,7.87,-67.4,0.83,0.17,17.0,94.3,9.05,14.3
"2021/01/25","01:01:29",11.08,34572,25377,39.4050,22.47,21.69,2.275,1.577,7.87,-67.4,0.35,0.07,17.5,94.8,9.10,14.2
"2021/01/25","01:07:29",11.08,34253,25149,39.7631,22.26,21.48,2.268,1.572,7.87,-67.3,0.82,0.17,17.8,95.0,9.12,14.1
"2021/01/25","01:13:29",11.08,34250,25145,39.7693,22.26,21.47,2.272,1.575,7.87,-67.4,0.68,0.14,19.6,94.7,9.10,14.5
"2021/01/25","01:19:29",11.09,33873,24875,40.2002,22.01,21.21,2.273,1.576,7.87,-67.4,0.79,0.16,20.7,95.2,9.16,14.4
"2021/01/25","01:25:29",11.09,33754,24787,40.3435,21.94,21.13,2.265,1.570,7.87,-67.2,1.15,0.24,19.8,94.9,9.13,14.4
"2021/01/25","01:31:29",11.09,33593,24670,40.5343,21.83,21.02,2.265,1.571,7.87,-67.2,1.12,0.23,19.6,94.8,9.13,14.3
"2021/01/25","01:37:29",11.10,33171,24361,41.0486,21.56,20.73,2.263,1.569,7.87,-67.3,1.38,0.29,22.2,94.9,9.16,14.3
"2021/01/25","01:43:29",11.10,33014,24246,41.2437,21.45,20.63,2.265,1.571,7.87,-67.1,0.64,0.13,20.9,94.7,9.15,14.3
"2021/01/25","01:49:29",11.09,32766,24062,41.5601,21.29,20.46,2.275,1.578,7.87,-67.3,0.83,0.17,21.8,94.8,9.17,14.4
"2021/01/25","01:55:29",11.09,32465,23837,41.9508,21.10,20.25,2.280,1.582,7.87,-67.3,1.44,0.30,22.5,95.0,9.20,14.5
"2021/01/25","02:01:29",11.08,32177,23624,42.3297,20.91,20.05,2.288,1.587,7.87,-67.4,1.12,0.23,21.3,95.4,9.25,14.4
"2021/01/25","02:07:29",11.08,31867,23394,42.7459,20.71,19.84,2.305,1.600,7.87,-67.4,1.72,0.36,22.8,95.7,9.29,14.5
"2021/01/25","02:13:29",11.08,31770,23321,42.8801,20.65,19.78,2.324,1.613,7.87,-67.4,1.31,0.27,32.9,95.9,9.31,14.4
"2021/01/25","02:19:29",11.07,31557,23162,43.1748,20.51,19.63,2.348,1.630,7.87,-67.4,1.18,0.25,23.0,95.2,9.25,14.3
"2021/01/25","02:25:29",11.07,31411,23052,43.3797,20.41,19.53,2.376,1.649,7.87,-67.4,0.98,0.20,23.5,95.2,9.26,14.4
"2021/01/25","02:31:29",11.06,31277,22951,43.5716,20.33,19.44,2.411,1.673,7.87,-67.4,1.25,0.26,24.2,95.3,9.28,14.4
"2021/01/25","02:37:29",11.06,31118,22832,43.7981,20.22,19.33,2.453,1.703,7.87,-67.4,1.23,0.25,24.2,94.9,9.25,14.4
"2021/01/25","02:43:29",11.05,30977,22725,44.0051,20.13,19.23,2.491,1.729,7.87,-67.4,0.90,0.19,24.1,95.3,9.29,14.3
"2021/01/25","02:49:29",11.05,30900,22667,44.1170,20.08,19.18,2.539,1.763,7.87,-67.4,1.12,0.23,22.1,95.3,9.30,14.3
"2021/01/25","02:55:29",11.05,30777,22575,44.2964,20.00,19.10,2.589,1.798,7.87,-67.4,1.21,0.25,24.1,95.5,9.32,14.3
"2021/01/25","03:01:29",11.04,30776,22572,44.3021,20.00,19.10,2.646,1.837,7.87,-67.2,1.02,0.21,21.1,94.9,9.26,14.3
"2021/01/25","03:07:29",11.04,30690,22506,44.4319,19.94,19.04,2.700,1.875,7.87,-67.3,1.13,0.24,21.8,95.2,9.29,14.3
"2021/01/25","03:13:29",11.04,30722,22528,44.3895,19.96,19.06,2.744,1.906,7.87,-67.3,0.82,0.17,22.0,95.4,9.31,14.3
"2021/01/25","03:19:29",11.03,30598,22432,44.5789,19.88,18.98,2.793,1.940,7.87,-67.3,1.29,0.27,21.2,95.2,9.30,14.3
"2021/01/25","03:25:29",11.02,30516,22367,44.7083,19.83,18.92,2.836,1.969,7.87,-67.3,1.54,0.32,21.4,95.6,9.34,14.4
"2021/01/25","03:31:29",11.01,30458,22321,44.8012,19.79,18.88,2.887,2.005,7.87,-67.3,1.36,0.28,20.8,95.3,9.32,14.3
"2021/01/25","03:37:29",11.01,30423,22292,44.8581,19.77,18.86,2.936,2.039,7.87,-67.4,0.84,0.17,20.0,95.2,9.31,14.4
"2021/01/25","03:43:29",11.00,30438,22300,44.8434,19.78,18.87,2.979,2.069,7.87,-67.3,1.12,0.23,18.9,95.3,9.32,14.3
"2021/01/25","03:49:29",10.97,30015,21972,45.5121,19.51,18.58,3.018,2.097,7.88,-67.6,1.29,0.27,17.8,95.4,9.36,14.3
"2021/01/25","03:55:29",10.97,29919,21903,45.6562,19.44,18.51,3.048,2.118,7.88,-67.6,0.77,0.16,18.0,95.5,9.37,14.4
"2021/01/25","04:01:29",10.97,29737,21767,45.9409,19.32,18.39,3.076,2.137,7.88,-67.6,1.40,0.29,19.8,95.5,9.38,14.3
"2021/01/25","04:07:29",10.93,29495,21571,46.3579,19.17,18.23,3.108,2.159,7.88,-67.7,1.03,0.22,16.4,96.0,9.45,14.3
"2021/01/25","04:13:29",10.95,29722,21745,45.9883,19.32,18.38,3.133,2.177,7.87,-67.4,0.69,0.14,28.6,95.5,9.39,14.4
"2021/01/25","04:19:29",10.95,30257,22140,45.1668,19.66,18.74,3.166,2.199,7.87,-67.3,0.99,0.21,15.0,95.1,9.33,14.4
"2021/01/25","04:25:29",10.94,30267,22137,45.1738,19.67,18.75,3.207,2.227,7.87,-67.5,0.82,0.17,14.8,95.7,9.38,14.1
"2021/01/25","04:31:29",10.96,30489,22314,44.8140,19.81,18.90,3.248,2.256,7.87,-67.5,1.00,0.21,14.2,95.6,9.36,14.2
"2021/01/25","04:37:29",10.95,30336,22193,45.0585,19.71,18.80,3.293,2.287,7.88,-67.6,1.09,0.23,13.4,95.9,9.40,14.2
"2021/01/25","04:43:29",10.92,30118,22020,45.4142,19.57,18.65,3.326,2.310,7.88,-67.7,0.95,0.20,11.8,95.6,9.39,14.3
"2021/01/25","04:49:29",10.90,29938,21876,45.7112,19.46,18.53,3.359,2.333,7.88,-67.7,0.77,0.16,11.5,95.9,9.43,14.1
"2021/01/25","04:55:29",10.89,29903,21843,45.7817,19.43,18.50,3.394,2.358,7.88,-67.8,1.08,0.22,11.2,95.8,9.41,14.3
"2021/01/25","05:01:29",10.90,30155,22034,45.3840,19.60,18.67,3.429,2.382,7.88,-67.7,0.13,0.03,11.2,95.9,9.42,14.2
"2021/01/25","05:07:29",10.89,29964,21891,45.6806,19.47,18.54,3.456,2.401,7.88,-67.8,0.50,0.10,11.2,95.9,9.43,14.2
"2021/01/25","05:13:29",10.89,29947,21874,45.7163,19.46,18.53,3.486,2.422,7.88,-67.8,0.94,0.19,10.8,95.7,9.41,14.2
"2021/01/25","05:19:29",10.87,29898,21830,45.8093,19.43,18.50,3.516,2.442,7.88,-67.8,0.96,0.20,12.7,96.2,9.46,14.1
"2021/01/25","05:25:29",10.86,29967,21874,45.7163,19.47,18.54,3.545,2.462,7.88,-67.9,1.04,0.22,10.0,96.2,9.46,14.2
"2021/01/25","05:31:29",10.86,30106,21977,45.5030,19.56,18.64,3.564,2.475,7.88,-67.8,0.74,0.15,10.0,95.7,9.41,14.2
"2021/01/25","05:37:29",10.87,30180,22035,45.3820,19.61,18.69,3.588,2.492,7.88,-67.7,1.48,0.31,9.9,95.7,9.40,14.1
"2021/01/25","05:43:29",10.87,30056,21947,45.5637,19.53,18.61,3.625,2.518,7.88,-67.7,0.66,0.14,34.9,95.6,9.40,14.2
"2021/01/25","05:49:29",10.87,30468,22245,44.9546,19.80,18.88,3.652,2.536,7.88,-67.6,0.64,0.13,10.1,95.5,9.37,14.2
"2021/01/25","05:55:29",10.86,30940,22586,44.2753,20.11,19.20,3.675,2.551,7.87,-67.4,0.86,0.18,11.4,94.9,9.29,14.3
"2021/01/25","06:01:29",10.87,30979,22620,44.2093,20.13,19.23,3.689,2.562,7.87,-67.4,1.08,0.22,11.0,95.4,9.34,14.2
"2021/01/25","06:07:29",10.83,31069,22661,44.1284,20.19,19.29,3.705,2.572,7.87,-67.4,0.50,0.10,13.1,94.9,9.29,14.3
"2021/01/25","06:13:29",10.79,31052,22624,44.2017,20.18,19.28,3.722,2.584,7.88,-67.5,0.98,0.20,14.9,94.8,9.29,14.3
"2021/01/25","06:19:29",10.82,31106,22680,44.0923,20.21,19.32,3.741,2.597,7.87,-67.4,0.68,0.14,13.0,94.9,9.30,14.3
"2021/01/25","06:25:29",10.76,31170,22691,44.0695,20.26,19.36,3.753,2.606,7.87,-67.5,0.74,0.15,13.4,94.8,9.30,14.4
"2021/01/25","06:31:29",10.74,31303,22780,43.8985,20.34,19.45,3.775,2.621,7.87,-67.4,0.66,0.14,14.5,95.0,9.32,14.3
"2021/01/25","06:37:29",10.83,31917,23279,42.9566,20.74,19.87,3.776,2.620,7.87,-67.3,0.68,0.14,18.7,94.6,9.23,14.3
"2021/01/25","06:43:29",10.80,31993,23313,42.8936,20.79,19.92,3.812,2.645,7.87,-67.3,0.77,0.16,19.8,95.3,9.30,14.3
"2021/01/25","06:49:29",10.82,32199,23479,42.5912,20.92,20.06,3.820,2.651,7.87,-67.2,0.95,0.20,21.5,95.1,9.27,14.4
"2021/01/25","06:55:29",10.87,32691,23867,41.8985,21.24,20.40,3.831,2.658,7.87,-67.1,0.56,0.12,21.2,94.3,9.17,14.4
"2021/01/25","07:01:29",10.83,32692,23847,41.9345,21.25,20.40,3.843,2.666,7.87,-67.1,0.93,0.19,23.0,94.6,9.20,14.4
"2021/01/25","07:07:29",10.78,32499,23671,42.2451,21.12,20.26,3.866,2.682,7.87,-67.3,1.24,0.26,24.0,94.6,9.22,14.4
"2021/01/25","07:13:29",10.86,33095,24154,41.4005,21.51,20.67,3.875,2.687,7.87,-67.1,1.09,0.23,18.4,95.0,9.21,14.4
"2021/01/25","07:19:29",10.84,32955,24044,41.5905,21.42,20.58,3.889,2.697,7.87,-67.1,1.83,0.38,20.5,94.7,9.20,14.4
"2021/01/25","07:25:29",10.82,32937,24015,41.6412,21.40,20.56,3.890,2.698,7.87,-67.1,0.83,0.17,20.6,94.2,9.16,14.5
"2021/01/25","07:31:29",10.83,33077,24124,41.4524,21.50,20.66,3.887,2.696,7.87,-67.0,0.92,0.19,20.0,94.6,9.18,14.4
"2021/01/25","07:37:29",10.80,33006,24056,41.5702,21.45,20.61,3.886,2.695,7.87,-67.1,1.22,0.25,21.2,94.8,9.21,14.3
"2021/01/25","07:43:29",10.79,32999,24041,41.5964,21.44,20.61,3.885,2.694,7.87,-67.1,1.04,0.22,23.1,94.6,9.20,14.3
"2021/01/25","07:49:29",10.78,33020,24052,41.5761,21.46,20.62,3.886,2.695,7.87,-67.1,1.31,0.27,20.4,94.6,9.20,14.3
"2021/01/25","07:55:29",10.81,33159,24172,41.3695,21.55,20.72,3.887,2.696,7.87,-67.0,0.75,0.16,21.3,94.7,9.20,14.3
"2021/01/25","08:01:29",10.83,33291,24280,41.1857,21.63,20.81,3.882,2.692,7.87,-67.0,1.04,0.22,22.4,94.6,9.18,14.3
"2021/01/25","08:07:29",10.85,33554,24486,40.8399,21.81,20.99,3.878,2.689,7.87,-67.0,1.37,0.29,25.0,94.3,9.13,14.4
"2021/01/25","08:13:29",10.80,33412,24350,41.0684,21.71,20.89,3.877,2.688,7.87,-67.1,0.94,0.19,21.4,94.0,9.12,14.3
"2021/01/25","08:19:29",10.83,33571,24484,40.8423,21.82,21.00,3.875,2.687,7.87,-67.0,0.92,0.19,22.0,94.5,9.16,14.3
"2021/01/25","08:25:29",10.82,33572,24480,40.8497,21.82,21.00,3.872,2.685,7.87,-67.1,0.53,0.11,22.2,94.4,9.15,14.3
"2021/01/25","08:31:29",10.86,34008,24823,40.2848,22.10,21.30,3.861,2.677,7.87,-67.1,1.22,0.25,26.7,94.0,9.09,14.4
"2021/01/25","08:37:29",10.86,34150,24927,40.1167,22.19,21.40,3.848,2.668,7.87,-67.1,1.65,0.34,27.4,94.4,9.11,14.4
"2021/01/25","08:43:29",10.86,34394,25106,39.8304,22.35,21.56,3.844,2.664,7.87,-67.1,1.50,0.31,30.0,94.0,9.07,14.3
"2021/01/25","08:49:29",10.87,34391,25107,39.8296,22.35,21.56,3.840,2.662,7.87,-67.1,1.10,0.23,25.1,93.7,9.04,14.4
"2021/01/25","08:55:29",10.88,34559,25239,39.6215,22.46,21.68,3.806,2.638,7.87,-67.1,1.40,0.29,23.6,93.8,9.04,14.3
"2021/01/25","09:01:29",10.90,35202,25722,38.8777,22.88,22.12,3.814,2.642,7.87,-67.0,0.79,0.16,20.8,93.6,8.99,14.4
"2021/01/25","09:07:29",10.88,34869,25464,39.2713,22.66,21.89,3.799,2.632,7.87,-67.1,0.86,0.18,21.1,93.6,9.01,14.3
"2021/01/25","09:13:29",10.90,35232,25742,38.8467,22.90,22.14,3.785,2.622,7.87,-67.1,0.99,0.21,18.9,93.3,8.96,14.4
"2021/01/25","09:19:29",10.91,35605,26021,38.4312,23.14,22.40,3.751,2.598,7.87,-67.1,0.94,0.19,16.1,93.6,8.97,14.4
"2021/01/25","09:25:29",10.91,35812,26177,38.2018,23.27,22.54,3.730,2.583,7.87,-67.1,0.86,0.18,24.4,93.4,8.95,14.4
"2021/01/25","09:31:29",10.91,35837,26194,38.1769,23.29,22.56,3.707,2.567,7.87,-67.1,0.30,0.06,16.4,92.9,8.90,14.3
"2021/01/25","09:37:29",10.91,35736,26116,38.2911,23.22,22.49,3.683,2.551,7.87,-67.1,0.98,0.21,15.2,93.6,8.97,14.4
"2021/01/25","09:43:29",10.92,35906,26249,38.0973,23.33,22.61,3.664,2.537,7.87,-67.1,0.65,0.13,12.5,93.7,8.97,14.4
"2021/01/25","09:49:29",10.92,36315,26550,37.6643,23.60,22.89,3.634,2.516,7.86,-66.9,0.35,0.07,11.3,93.0,8.89,14.5
"2021/01/25","09:55:29",10.92,36545,26715,37.4316,23.75,23.05,3.611,2.500,7.86,-67.0,0.42,0.09,10.9,92.9,8.87,14.2
"2021/01/25","10:01:29",10.91,36640,26781,37.3395,23.81,23.12,3.586,2.482,7.87,-67.0,0.68,0.14,11.1,93.1,8.88,14.4
"2021/01/25","10:07:29",10.91,36630,26774,37.3497,23.81,23.11,3.561,2.465,7.87,-67.1,0.24,0.05,12.2,93.6,8.93,14.4
"2021/01/25","10:13:29",10.91,36658,26790,37.3279,23.82,23.13,3.538,2.449,7.87,-67.2,0.82,0.17,10.6,93.3,8.91,14.4
